# dialogue chunk 0002  entries 401-800 of 10370
# seq	block	idx	speaker	source	target
455	Ulric3_map084_7_0_35131136	0	char_ulric	So I'm thinking this is a power play.\nTake the fourth nation, and control the whole world.\nThey did the same thing to Mazeo about twenty years ago.	所以我猜这是一场权力博弈。\n拿下第四个国家，就能控制整个世界。\n大约二十年前，他们对马泽奥也是这么干的。
456	Ulric3_map084_7_0_833e7ab6	0	char_ulric	The same thing that's happening here, but with less fire.\nThey occupied the free town, and placed a General in charge.\nThey used terrible force, but the town improved because of it.	跟这里发生的一样，只是没放那么多火。\n他们占领了那座自由城，派了个将军来管。\n他们动用了可怕的手段，但那座城也因祸得福。
457	Ulric3_map084_7_0_fb3de224	0	char_ulric	I'll never agree with their methods, but Mazeo is peaceful.\nIf they're burning villages down now, though? Unforgivable.\nPerhaps The Rebellion isn't in the wrong, after all.	我永远不会认同他们的手段，但马泽奥确实太平。\n可要是他们现在开始烧村子了？不可饶恕。\n或许反抗军并没有错。
458	Ulric3_map084_7_0_59cc9df6	0	char_ulric	The way it looks right now? They already do.\nThat's why we need to get out of here as soon as possible.\nA stiff drink at Peregrino is sounding pretty good right now.	看眼下这情形？他们早就动手了。\n所以我们必须尽快离开这里。\n现在去佩雷格里诺喝上一杯烈酒，想想就很不错。
459	Ulric3_map084_7_0_39d7810a	0	char_ulric	Let's hurry up and get this finished.\nIt's turned into a fool's errand, and I'm no fool.	咱们快点把这事了结吧。\n这已经变成了白费力气，可我不是傻子。
460	Ulric3_map084_7_0_ecde8fa2	0	char_ulric	It's not like anything I've seen before.\nSo in tune with the spirits, you let them govern you.\nThe rest of Alestia has history in their own hands.	这跟我以前见过的东西都不一样。\n你们与灵体如此契合，任由它们来治理。\n阿莱斯蒂亚其他地方的历史都握在自己手里。
461	Ulric3_map084_7_0_ed494d1d	0	char_ulric	Not that it's a bad thing, of course.\nIt's just different from the rest of the world.\nFrom what I've seen, the spirits have a good grasp on things.	当然，这倒不是什么坏事。\n只是跟世界其他地方不一样罢了。\n就我看到的而言，灵体把事情掌握得很好。
462	Ulric3_map084_7_0_f84eea07	0	char_ulric	Well, you're in the middle of a forest out here.\nYou know what they say about nature and spiritual energy.\nThe rest of the world has been deforested and settled differently.	这个嘛，你们这里地处森林之中。\n你也知道人们怎么说自然和灵力的关系。\n世界其他地方森林都砍光了，定居方式也不一样。
463	Ulric3_map084_7_0_46bf51b8	0	char_ulric	It's not that they don't care for spirits.\nActually, it's more like they don't know anything else.\nThey've lived their entire lives in areas devoid of spiritual energy.	并不是说他们不在乎灵体。\n其实更像是他们压根不知道还有别的活法。\n他们一辈子都生活在没有灵力的地方。
464	Ulric3_map084_7_0_495e2c10	0	char_ulric	But Valinorth is so peaceful, while the rest of the world isn't.\nIt might very well be the influence of the spirit realm.\nYou have a good thing going here. I can't stand what's happening.	可瓦利诺斯这么安宁，世界其他地方却不然。\n这很可能就是灵界的影响。\n你们这里原本挺好。我实在看不下去正在发生的事。
465	Ulric3_map084_7_0_b1f08a5e	0	char_ulric	Well, let's not jump to conclusions.\nI'm a sellsword, there's no business in peace for me.\nAfter I retire though, it's always an option.	这个嘛，别急着下结论。\n我是佣兵，太平年月可没我这行的生意。\n不过等我退役了，这也不失为一条出路。
466	Ulric3_map084_7_0_b94e358a	0	char_ulric	If I live long enough to retire, that is.\nMy business isn't exactly the safest in the world.\nWhat's going on here is pretty good proof of that.	前提是我能活到退休。\n我这行可算不上世上最安全的。\n这里发生的事就是很好的证明。
467	click_map084_8_EV008_9921cf54	0		I push aside a few things, looking for anything of note.{w}\nIt's so cluttered that it's hard to find anything at all.{w}\nUlric slams his hand on the table, startling me.	我拨开几样东西，寻找任何值得注意的线索。{w}\n这里乱得根本什么都找不着。{w}\n乌尔里克一巴掌拍在桌上，吓了我一跳。
468	click_map084_8_EV008_f85740fa	0	char_ulric	This is my spot.\nFind somewhere else to look, alright?\nWe need to cover more ground if we want anything.	这是我的地盘。\n去别的地方找，行吗？\n想有收获，我们得搜更大的范围。
469	click_map084_8_EV008_f9a5b8aa	0		He seems awfully defensive.{w}\nI notice he keeps looking at the papers.{w}\nAlmost like he knew what he wanted to find.	他好像戒备得很。{w}\n我注意到他老是盯着那些文件看。{w}\n简直就像他知道自己要找什么。
470	click_map084_9_EV009_1c114e4a	0		It's a map of known Alestia, I've seen it many times.{w}\nWe're in Valinorth, with Mazeo to the North.{w}\nEast of Mazeo is Alarinthia, and North is Balteus.	这是已知阿莱斯蒂亚的地图，我见过很多次了。{w}\n我们在瓦利诺斯，北边是马泽奥。{w}\n马泽奥以东是阿拉林西亚，北边是巴尔泰乌斯。
471	click_map084_9_EV009_7b216324	0		These four nations make up our world.{w}\nEach is governed over by a General of The Triumvirate.{w}\nExcept for Valinorth, which has remained non-partisan.	这四个国家构成了我们的世界。{w}\n每个都由三人执政团的一位将军治理。{w}\n只有瓦利诺斯例外，一直保持中立。
472	click_map084_9_EV009_751767b3	0		It's odd how I remember the basics, but little else.{w}\nI wonder if this attack is an attempt to occupy Valinorth.{w}\nAfter that, all four nations would be under their control.	奇怪的是，我只记得这些基本的东西，其余的很少。{w}\n不知道这场袭击是不是想占领瓦利诺斯。{w}\n那样一来，四个国家就全在他们的掌控之下了。
473	click_map084_10_EV010_5c371461	0		The flames haven't reached us yet.{w}\nMylus' house is much higher than the rest of Valinorth.{w}\nWe should hurry though, because it wouldn't be safe forever.	火焰还没烧到我们这儿。{w}\n迈勒斯的房子比瓦利诺斯其他地方高得多。{w}\n不过我们还是得快点，这里不可能一直安全。
474	click_map084_10_EV010_28ec5533	0	char_valessa	This isn't the time for sightseeing, you know.\nWe need to find information before we run out of time!	现在可不是观光的时候，你知道吧。\n我们得赶在时间耗尽前找到情报！
475	click_map084_10_EV010_12e87a04	0	char_valessa	Oh, sorry, I didn't think of that.\nKeeping watch is a good idea, actually.\nWhat do you see? Is it still safe out there?	哦，抱歉，我没考虑到这点。\n其实，有人放哨是个好主意。\n你看到什么了？外面还安全吗？
476	click_map084_10_EV010_6c45fb75	0	char_valessa	No need to apologize, I'm just saying.\nBesides, at least you know it's still safe.\nKeeping watch isn't too bad of an idea, normally.	不用道歉，我随口说说而已。\n再说，至少你知道外面还安全。\n平时的话，放哨倒也不算个坏主意。
477	click_map084_10_EV010_365c7fe9	0		I nod, and turn back to what I was doing.{w}\nMight want to look outside every few minutes.{w}\nThe last thing we need is an ambush.	我点点头，转回去继续手头的事。{w}\n也许该每隔几分钟往外看一次。{w}\n我们最不需要的就是中埋伏。
478	click_map084_11_EV011_cc66e34d	0		I walk over to Valessa, and stand beside her.{w}\nShe's hard at work, reading papers and pushing books aside.{w}\nI've never seen someone quite so determined.	我走到瓦莱莎身边，站在她旁边。{w}\n她正埋头苦干，读着文件，把书往旁边推。{w}\n我从没见过这么坚定的人。
479	click_map084_11_EV011_241ac22b	0	char_valessa	Hey, have any luck yet?	嘿，有收获吗？
480	click_map084_11_EV011_4b679ff2	0	char_valessa	Same, it's getting a bit discouraging.\nI'm thinking it would be something written.\nHave you checked all the tables and bookshelves?	一样，真有点让人泄气。\n我觉得应该是写成文字的东西。\n桌子书架你都查过了吗？
481	click_map084_11_EV011_c5ea3780	0	char_valessa	Oh, uh, alright.\nBut maybe you should look as well.\nCheck out the tables and bookshelves?	哦，呃，好吧。\n不过你也许也该找找。\n去查查桌子和书架？
482	click_map084_11_EV011_0afd26de	0		I nod, and turn back to the rest of the room.{w}\nI guess I should help out, instead of watching them.{w}\nShe was certain we'd find something, and I trusted her.	我点点头，转回房间的其他地方。{w}\n我想我该帮把手，而不是光看着他们。{w}\n她确信我们会找到东西，我也信她。
483	click_map084_13_EV013_0a1c2894	0		Hey, it's a ladder!	嘿，是架梯子！
484	click_map084_13_EV013_5b71efa5	0	char_valessa	Actually, it's a \"step\"-ladder!	其实，它是一架“人”字梯！
485	click_map084_13_EV013_7a3408c6	0		I doubt we have time to argue this.{w}\nTo avoid further conflict, I nod and move on.	我怀疑我们没时间争论这个。{w}\n为避免再生争执，我点点头走开了。
486	click_map084_53_EV053_23f9dfc1	0		I crawl under the table, it's full of useless trinkets.{w}\nWhatever we were looking for, I doubt it's down here.	我爬到桌子底下，满是没用的零碎玩意儿。{w}\n不管我们在找什么，我怀疑它不在下面。
487	click_map084_53_EV053_01588da7	0	char_ulric	Hey, it isn't play time.\nGet out from under there.	喂，现在可不是玩的时候。\n从底下出来。
488	click_map084_53_EV053_af9c2fe1	0	char_ulric	I'm going to pretend I didn't hear that.\nIf you pass for authority around here, we're all dead.	我就当没听见。\n要是你这样子也算这里的权威，那我们全完了。
489	click_map084_53_EV053_3fe5580f	0	char_ulric	Good, and don't let it happen again.\nWe can't afford to waste any time right now.	很好，别再犯了。\n我们现在可一点时间都耽误不起。
490	click_map084_53_EV053_291d5a81	0		I get out from under the table, after Ulric's verbal lashing.{w}\nHe might've disagreed, but we had to search everywhere we could.	在挨了乌尔里克一顿训之后，我从桌子底下钻了出来。{w}\n他也许不赞同，但我们得把所有能搜的地方都搜一遍。
491	click_map084_61_EV061_6ae7e9c1	0		I have no idea what this pot is doing on the floor.{w}\nMylus may have been a good leader, but he's not organized.	我完全不知道这口锅怎么会摆在地上。{w}\n迈勒斯也许是个好领袖，但他做事没条理。
492	click_map084_61_EV061_9193054f	0	char_valessa	He probably just left everything in a hurry.\nThe mess means he was looking for something, right?\nMaybe it was something to leave behind for us.	他大概只是匆匆忙忙就走了。\n这么乱，说明他当时在找东西，对吧？\n也许是特意留下来给我们的东西。
493	map086_3d118463	0		This is it. This is what we needed!{w}\nI call over Ulric and Valessa, showing them what I found.{w}\nUlric seems tensed up, and even a little anxious.	就是这个。这正是我们需要的东西！{w}\n我把乌尔里克和瓦莱莎叫过来，给他们看我找到的东西。{w}\n乌尔里克似乎紧绷着，甚至有点紧张。
494	map086_5c5e3325	0	char_valessa	So Mylus {i}was{/i} working with The Rebellion!\nApparently, he was sheltering a blade...?\nCould that be why they attacked us?	所以迈勒斯{i}确实{/i}在跟反抗军合作！\n据说，他窝藏了一把刀……？\n他们袭击我们会不会就是因为这个？
495	map086_dc2447a5	0	char_ulric	Doing all this for a blade?\nLet's be realistic, Valessa.	搞这么大动静就为一把刀？\n现实点吧，瓦莱莎。
496	map086_1aabbed1	0	char_valessa	It must've been very important.\nI'm assuming Mylus took it with him.\nI don't see any blades lying around here.	那一定非常重要。\n我猜迈勒斯把它带走了。\n我没看到这里有刀放着。
497	map086_3f86cfaf	0	char_valessa	But about this envoy he mentioned...?\nAnd this supposed \"special person\"?\nUlric, why did you lie to us?	可他提到的那个使者呢……？\n还有那个所谓的“特殊人物”？\n乌尔里克，你为什么要骗我们？
498	map086_068a3bd9	0		It's true. Anybody would've figured it out by now.{w}\nHe seems to admit defeat and closes his eyes.{w}\nAlmost like he didn't want to see us as he spoke.	这是真的。到现在谁都能看出来了。{w}\n他似乎认了输，闭上了眼睛。{w}\n简直像说话时不愿看我们。
499	map086_e53a7f10	0	char_ulric	We didn't think you'd come if you knew.\nI tried to hide it, but I guess there's no point anymore.\nAfter seeing this attack — I need to request your help.	我们觉得你要是知道了就不会来。\n我本想瞒着，但到现在也没意义了。\n看到这场袭击之后——我需要请求你们帮忙。
500	map086_5bc5d37e	0	char_ulric	This is far from the first village they'll raze.\nThey're up to something much bigger.\nThat's why you wanted to come here, right?	这远不是他们要夷平的第一座村庄。\n他们在谋划更大的事。\n所以你才想来这里，对吧？
501	map086_e3e8023f	0	char_valessa	Yeah, you're right.\nThere's little time to argue, and nowhere else to go.\nIt looks like you got what you needed, Ulric.	是啊，你说得对。\n没时间争吵了，也没别的地方可去。\n看来你得偿所愿了，乌尔里克。
502	map086_d3333d3f	0	char_valessa	Let's head back to The Grand Tree.\nThere might still be time.	我们回巨树去吧。\n也许还来得及。
503	map086_46ec176c	0		We all nod, acknowledging an unspoken truth.{w}\nUlric didn't care about those in The Grand Tree.{w}\nHe only knew that coming here would blow his cover.	我们都点了点头，默认了一个没有说出口的事实。{w}\n乌尔里克并不在乎巨树里的人。{w}\n他只知道，来这里会暴露他的身份。
