# dialogue chunk 0006  entries 2001-2400 of 10370
# seq	block	idx	speaker	source	target
2013	map115_2cf13143_1	0	char_valessa	Right. Then it's just like [firstname] said.\nWait — victims of The Occupation...?	对。那就跟[firstname]说的一样。\n等等——占领的受害者……？
2014	map115_0d191470	0	char_damek	Yeah. It's sad, really...\nThey want to live again, so they built a home.	是啊。说来真的很悲哀……\n他们想再次活下去，所以建了一个家。
2015	map115_0361e0c7	0		Valessa looks sad, and takes a few steps back.{w}\nIt doesn't take a genius to realize what she's thinking.{w}\nHaving been a few minutes, our vision has adjusted.	瓦莱莎神情悲伤，后退了几步。{w}\n不用天才也能看出她在想什么。{w}\n过了几分钟，我们的眼睛已经适应了。
2016	map115_191a2f0a	0	char_damek	Sorry about that, everybody.\nThose things are brittle, and weak.\nIf we so much as bump them, they fall apart.	各位，抱歉了。\n那些东西很脆弱，很不结实。\n我们只要稍微碰一下，它们就会散架。
2017	map115_b62e5a8c	0	char_fortaime	Wait, really...?	等等，真的吗……？
2018	map115_54272488	0	char_damek	Yeah. There's nothing inside.\nThey're controlled purely by spiritual energy.\nThey were strong at first, but they're weak now.	是啊。里面什么都没有。\n它们完全由灵能量驱动。\n一开始它们很强，但现在很弱。
2019	map115_863bbe99	0	char_damek	It's almost like it degraded over time.\nWho knows, maybe we can even power them with that blade.\nA bit of irony, right? Using their own forces against them.	就像是随着时间流逝而退化了一样。\n谁知道呢，也许我们甚至能用那把剑给它们供能。\n有点讽刺，对吧？用他们自己的力量来对付他们。
2020	map115_c1d62374	0	char_fortaime	This is all so complicated...	这一切也太复杂了……
2021	map115_132e39f8	0	char_damek	Yeah, and I'll admit that even I don't know everything.\nBut we won't get to that point if we don't keep moving.	是啊，我承认，就算是我也不是什么都懂。\n但如果我们不继续前进，就永远到不了那一步。
2022	map115_c00bcd9a	0		He motions to the end of the tunnels.	他朝隧道的尽头示意。
2023	map115_a1d2cb4a	0	char_damek	So, shall we...?	那么，我们走吧……？
2024	map115_cd587ea6	0		We all nod, as we continue to move through the tunnels.{w}\nHowever, Damek seems distracted. There's something on his mind.{w}\nI guess even a man in his position can't have a grasp on everything.	我们全都点头，继续在隧道中前行。{w}\n不过，达梅克似乎心不在焉。他心里有事。{w}\n我想，即便是他这种地位的人，也不可能事事都了然于胸。
2025	map115_5dc668c8	0		Everyone makes conversation amongst themselves as we continue.{w}\nPerhaps it would be a good idea to talk with Damek a little bit more.{w}\nIt seems like we still have a bit of walking ahead of us after all.	我们继续前行，大家各自聊着天。{w}\n也许再跟达梅克多聊聊会是个好主意。{w}\n毕竟我们似乎还有一段路要走。
2026	click_map121_4_EV004_e7b93957	0		Cannot access content at this time.\nIf there is an X, you must complete preceding Heart-to-Hearts.\nIf there is a checkmark, you must move on to the next Heart-to-Heart.	目前无法访问此内容。\n如果显示 X，你必须先完成前面的心灵交流。\n如果显示对勾，你必须继续下一个心灵交流。
2027	click_map121_6_EV006_c9ee2804	0		I can see a makeshift doorway at the end of the tunnels.{w}\nThat must be the entrance to the Rebel HQ. Finally.{w}\nIts a bit far away, but I'm glad it's actually in sight.	我能看到隧道尽头有个临时搭建的门洞。{w}\n那一定是反抗军总部的入口。终于到了。{w}\n虽然还有点远，但总算出现在视野里了，我很高兴。
2028	click_map121_6_EV006_2f6eb7ef	0	char_damek	What's the matter, are your legs sore?	怎么了，腿酸了吗？
2029	click_map121_6_EV006_0aa1f613	0	char_fortaime	No! Not at all.\nI'm just running out of breath.\nIs it a little stuffy down here, or...?	没有！完全不是。\n我只是有点喘不过气。\n这下面是不是有点闷，还是……？
2030	click_map121_6_EV006_eb11d592	0	char_damek	Yeah it is.\nDon't worry, you get used to it.\nA small price to pay for privacy, if you ask me.	确实有点。\n别担心，你会习惯的。\n要我说，为了隐私，这点代价算小的了。
2031	click_map121_6_EV006_14e9c4b8	0	char_fortaime	Right...	好吧……
2032	click_map121_7_EV007_ca7b82a2	0		There are torches lining the tunnels, freshly lit.{w}\nIt must require a lot of maintenance to keep these tunnels accessible.{w} \nI'd hate to be down here when those torches die out. Sounds terrifying.	隧道两侧排列着火把，刚刚点燃。{w}\n要让这些隧道保持通行，肯定需要大量的维护。{w} \n我可不想在火把熄灭的时候待在这下面。想想就可怕。
2033	click_map121_7_EV007_be23ed73	0		Thankfully, they don't seem to be at any risk of fading away.{w}\nWe could stay down here for a while without any worry.{w}\nHowever, that doesn't seem to be on any of our agendas.	谢天谢地，它们似乎没有熄灭的危险。{w}\n我们大可以放心地在这里待上一阵子。{w}\n不过，这似乎不在我们任何人的计划之中。
2034	click_map121_8_EV008_0b99ed84	0		There's wooden panels on the floor, almost acting like pavement.{w}\nHowever, it's only a bit more comfortable than the actual floor would be.{w}\nIt's seemingly more for aesthetic purposes than anything regarding comfort.	地上铺着木板，几乎像是路面一样。{w}\n不过，它也只比真正的地面舒服一点点。{w}\n看起来更多是为了美观，而不是为了舒适。
2035	click_map121_8_EV008_b878e657	0		Drops of humidity and moisture hit the wooden panels, making them split.{w}\nIt looks like they've been here for a while, with clear signs of erosion.{w}\nWith what I know, I'd say that these tunnels are almost twenty years old.	湿气凝结的水滴落在木板上，让它们开裂。{w}\n看来它们已经在这里很久了，有明显的侵蚀痕迹。{w}\n据我所知，这些隧道大概有将近二十年的历史了。
2036	click_map121_8_EV008_e0b8f98f	0	char_fortaime	Hey, Valessa, watch your step!	嘿，瓦莱莎，小心脚下！
2037	click_map121_8_EV008_530ac0f1	0	char_valessa	Huh?	嗯？
2038	click_map121_8_EV008_e4448ddd	0	char_fortaime	There's a bit of a bump here. I almost tripped.	这里有块凸起。我差点绊倒。
2039	click_map121_8_EV008_4b8d448d	0	char_valessa	Oh don't worry, I'll be fine.	哦，别担心，我没事的。
2040	click_map121_8_EV008_e82dd883	0		A few moments later, she trips.{w}\nIt was a clear sign that she disregarded his warning.{w}\nHe laughs, and keeps walking forward, highly amused.	片刻之后，她绊了一下。{w}\n这显然说明她无视了他的警告。{w}\n他大笑起来，兴致勃勃地继续往前走。
2041	click_map121_8_EV008_54a7e077	0	char_valessa	Let's not talk about this.	这事儿就别提了。
2042	map128_ae00ad71	0		As we walk down the tunnels, I make my way to Damek's side.{w}\nI ask him what's on his mind, and the people behind us give us space.{w}\nI'm thankful for their consideration, as we finally get some one-on-one time.	我们沿着隧道前行，我走到达梅克身边。{w}\n我问他心里在想什么，身后的人给我们留出了空间。{w}\n我很感激他们的体谅，我们终于有了独处的机会。
2043	map128_17cbde23	0	char_damek	What's on my mind...?\nOh, it's nothing too major.\nSay — can you keep a secret?	我心里在想什么……？\n哦，不是什么大事。\n对了——你能保守秘密吗？
2044	map128_e1df36ae	0	char_damek	Oh, wonderful.\nIts nice to have someone to talk to.	哦，太好了。\n有个能说说话的人真好。
2045	map128_02132a5c	0	char_damek	Again with the flattery...?\nYou already made a good impression, you know.\nIf you keep doing that, I might just get the wrong idea.	又来这套恭维……？\n你要知道，你已经给我留下好印象了。\n你再这样下去，我可能就要误会了。
2046	map128_dd0324b9	0	char_damek	Well, it's nothing too bad.\nI just wanted somebody to confide in.	嗯，不是什么坏事。\n我只是想找个能倾诉的人。
2047	map128_3ae49e3e	0	char_damek	Well, about that...	嗯，关于那件事……
2048	map128_0ee9ad95	0		He blushes and shuffles in place, embarrassed.{w}\nI'm not sure why he trusted me so easily, but I'm not complaining.{w}\nSometimes it's hard for someone in a position of power to have confidants.	他脸红了，尴尬地原地挪动着脚步。{w}\n我不确定他为什么这么轻易就信任了我，但我并不抱怨。{w}\n有时候，身居高位的人很难有可以倾诉的知己。
2049	map128_221fab71	0	char_damek	About that suit of armor earlier...\nI think I scared everybody with my caution.\nBetween you and I — that was a bit of an exaggeration.	关于刚才那副铠甲……\n我觉得我的谨慎把大家都吓到了。\n你我之间说句实话——那有点夸张了。
2050	map128_9b68288f	0	char_damek	Like I said, those things are brittle, and weak.\nI just didn't want anybody to knock them over, you know?\nIf we kill one of them, what happens to the spirits inside...?	就像我说的，那些东西很脆弱，很不结实。\n我只是不想让任何人把它们撞倒，你懂吗？\n如果我们毁掉其中一个，里面的灵会怎么样……？
2051	map128_dff0fafc	0		That was a good question, actually.	其实，那是个好问题。
2052	map128_0a49029c	0	char_damek	I want to find a way to {i}free{/i} those spirits trapped inside.\nSomething tells me that killing them won't accomplish that.\nThis is the sole reason why I tell everybody to leave them alone.	我想找到办法{i}解放{/i}那些被困在里面的灵。\n直觉告诉我，毁掉它们做不到这一点。\n这就是我让大家别去碰它们的唯一原因。
2053	map128_6aed1cbc	0	char_damek	They're harmless. They mind their own business.\nIt's my belief that we should give them the same courtesy.\nThat is, at least, until we find a way to give them all freedom.	它们没有恶意，只顾自己的事。\n我认为我们也该以同样的礼数对待它们。\n至少，在我们找到让它们全部获得自由的办法之前是这样。
2054	map128_060b1e36	0	char_damek	Though they don't serve The Triumvirate, they're still trapped.\nNobody should be forced into a position like that. They're just like us.\nSpirits of family, and friends. Spirits of innocent occupation victims.	虽然它们不为三人执政团效力，但它们依然被困着。\n没有人该被逼到那种境地。它们和我们一样。\n是家人、朋友的灵。是无辜占领受害者的灵。
2055	map128_d7544e84	0		He lets out a loud sigh, like the ability to vent is a godsend.{w}\nI can tell that this is something he's been keeping inside for a while.	他长长地叹了口气，仿佛能宣泄出来是天赐的恩惠。{w}\n我看得出来，这件事他已经憋在心里很久了。
2056	map128_fcd3f72e	0	char_damek	Sorry for rambling on.\nI think I'm just trying to defend myself.\nLast week, I accidentally bumped into one...	抱歉，我啰嗦了。\n我想我只是在为自己辩解。\n上周，我不小心撞到了一个……
2057	map128_5e4ff4dd	0	char_damek	It crumbled, and fell to the ground.\nI felt absolutely awful. It's like I {i}killed{/i} them.\nWho knows how many spirits were inside that {i}one{/i} suit.	它碎裂开来，倒在了地上。\n我心里难受极了。就像是我{i}杀了{/i}它们一样。\n谁知道那{i}一副{/i}铠甲里有多少灵呢。
2058	map128_37f18f51	0	char_damek	I mean, in this war — I have to draw blood. I have to kill.\nBut normally, I reserve that punishment for our enemies.\nWe're talking about the spirits of long lost family here, [firstname].	我是说，在这场战争里——我不得不见血，不得不杀人。\n但通常，我把那种惩罚留给我们的敌人。\n可这里说的是逝去已久的家人的灵啊，[firstname]。
2059	map128_37f18f51_1	0	char_damek	I mean, in this war — I have to draw blood. I have to kill.\nBut normally, I reserve that punishment for our enemies.\nWe're talking about the spirits of long lost family here, [firstname].	我是说，在这场战争里——我不得不见血，不得不杀人。\n但通常，我把那种惩罚留给我们的敌人。\n可这里说的是逝去已久的家人的灵啊，[firstname]。
2060	map128_a5d3ec9e	0	char_damek	I feel like I did something wrong.\nI almost feel like I'm a murderer, you know?\nIt's odd how blurred those lines can be in war.	我觉得自己做错了事。\n我几乎觉得自己像个杀人犯，你知道吗？\n在战争中，这些界限竟会如此模糊，真是奇怪。
2061	map128_db472b33	0	char_damek	Kill the enemy leader? You're nothing short of a hero.\nBut kill a citizen going about their business? You're a monster.\nMaybe at the end of the day, that's what we are. Monsters.	杀了敌方首领？你就是个英雄。\n但杀了一个过着自己日子的平民？你就是个怪物。\n也许说到底，我们就是这样。怪物。
2062	map128_d19dde11	0	char_damek	Maybe once this is all over, I'll believe that.\nI guess there's one big difference between us and them.\nWhen {i}we{/i} rule the world, we'll {i}stop{/i} killing. That's not {i}us{/i}.	也许等这一切结束后，我会相信这一点。\n我想我们和他们之间有一个很大的区别。\n当{i}我们{/i}统治世界时，我们会{i}停止{/i}杀戮。那不是{i}我们{/i}。
2063	map128_b75194cb	0	char_damek	I wish that's what I felt like. \nThere's just so much pressure.\nI guess you know what it's like.	我希望我也能这么觉得。 \n压力实在太大了。\n我想你知道那是什么滋味。
2064	map128_000be4ee	0	char_damek	I guess you're right.\nAfter this is over, things will be better.\nWe aren't like The Triumvirate. We don't {i}want{/i} to kill.	我想你说得对。\n等这一切结束后，情况会好起来的。\n我们不像三人执政团。我们并不{i}想{/i}杀人。
2065	map128_5212917a	0		We continue walking down the tunnels, while he vents.{w}\nI can understand where he's coming from, and I can relate.{w}\nIt was all about the greater good, regardless of what we did.	他倾诉着，我们继续沿着隧道前行。{w}\n我能理解他的想法，也能感同身受。{w}\n无论我们做了什么，一切都是为了大局。
2066	map128_4cafea37	0	char_damek	Everybody expects me to lead us to victory.\nThey call me a master strategist, and shower me with praise.\nBut at the end of the day, I'm just following in {i}his{/i} footsteps.	所有人都指望我带领大家走向胜利。\n他们称我为战略大师，对我赞不绝口。\n但说到底，我只是在追随{i}他{/i}的脚步。
2067	map128_f92bf3e3	0	char_damek	Salus was the master strategist. I just worked under him.\nThey say I fill his shoes quite well, but I don't think that's true.\nI think they need something to believe in. They need hope.	萨卢斯才是真正的战略大师。我只是在他手下做事。\n他们说我很好地接替了他，但我不这么认为。\n我觉得他们需要一个可以信仰的东西。他们需要希望。
2068	map128_7f243e77	0	char_damek	They pushed that need for hope onto me, and I {i}became{/i} that hope.\nHonestly, I think I'm more of a symbol than anything else.\nI'm sure you know what I mean. You're The Seer.	他们把对希望的渴求强加到我身上，而我{i}成为{/i}了那份希望。\n说实话，我觉得自己更像一个象征，而不是别的什么。\n我敢肯定你明白我的意思。你是先知。
2069	map128_42bdb1c1	0	char_damek	They pushed that need for hope onto me, and I {i}became{/i} that hope.\nHonestly, I think I'm more of a symbol than anything else.\nI'm sure you know what I mean. You're The Seeress.	他们把对希望的渴求强加到我身上，而我{i}成为{/i}了那份希望。\n说实话，我觉得自己更像一个象征，而不是别的什么。\n我敢肯定你明白我的意思。你是先知。
2070	map128_3fd6b84e	0	char_damek	You had this role thrust upon you whether you wanted it or not.\nIt's kind of the same for me. I'm The General. I had no say in the matter.\nThis pressure, and all those expectations? I'm afraid I might break.	无论你愿不愿意，这个角色都被强加到了你身上。\n对我来说也差不多。我是将军。这事由不得我做主。\n这份压力，还有那些期望？我怕我会撑不住。
2071	map128_823281e7	0	char_damek	Do you have any advice?	你有什么建议吗？
2072	map128_1712120e	0	char_damek	Together...? Like a second-in-command?\nI actually like the sound of that. We'd be a team.\nSomething to think about, at least. Thank you.	一起……？就像副手那样？\n我其实挺喜欢这个说法。我们会成为一支队伍。\n至少，值得考虑。谢谢你。
2073	map128_e85830c2	0	char_damek	You don't think that would make them doubt...?\nTheir “mighty” leader, full of stress and worry?\nI only told you because I thought you could relate.	你不觉得那会让他们心生怀疑吗……？\n他们“伟大”的领袖，却满是压力和忧虑？\n我告诉你只是因为我觉得你能感同身受。
2074	map128_24052ad3	0	char_damek	But I guess honesty {i}is{/i} the best solution.\nMaybe I should lower their expectations a bit, yeah?\nI'm just {i}Damek{/i}. I'm not some invincible symbol of hope.	但我想诚实{i}确实{/i}是最好的办法。\n也许我该稍微降低一下他们的期望，对吧？\n我只是{i}达梅克{/i}。我不是什么无敌的希望象征。
2075	map128_6a53038b	0	char_damek	Brutally honest, I see.\nI wish I had that kind of courage.\nMore than anything, I want to please everyone.	看得出来，你真是直率得毫不留情。\n我希望我也有那样的勇气。\n比起任何事，我都想取悦所有人。
2076	map128_b4f25ee9	0	char_damek	But in a position of power, that's impossible.\nI might have to start making tough calls in the future.\nWell, more tough than I've been doing so far, I mean.	但身处高位，那是不可能的。\n将来我可能得开始做一些艰难的决定。\n嗯，我是说，比我到目前为止做的还要艰难。
2077	map128_cc37d6c9	0	char_damek	Well, we could all die.\nWe need to have {i}some{/i} sort of plan.\nI can't gamble with the lives of our forces.	嗯，我们可能会全军覆没。\n我们必须有{i}某种{/i}计划。\n我不能拿我们部队的性命去赌。
2078	map128_d9923418	0	char_damek	A more common struggle than I realize, I guess.\nMaybe I should be honest and open with the rebels.\nWho knows — maybe a bunch of them could relate to me.	我想，这种挣扎比我意识到的更普遍。\n也许我该对反抗军坦诚相待。\n谁知道呢——也许他们中有不少人能理解我。
2079	map128_4f22ce3a	0	char_damek	After all, we're in this thing together.\nThe fate of the world isn't just on {i}my{/i} shoulders.\nEvery one of our rebels has a massive burden upon them.	毕竟，我们是一条船上的。\n世界的命运不只压在{i}我{/i}一个人肩上。\n我们每一个反抗军成员都背负着沉重的担子。
2080	map128_db669a3f	0	char_damek	I guess there's not much more we can do, huh?\nPerhaps we'll have some more time to talk later on.\nMy doors are always open to you, [firstname]. I promise.	我想我们也没什么别的能做了，对吧？\n也许以后我们还有时间再聊。\n我的门永远为你敞开，[firstname]。我保证。
2081	map128_db669a3f_1	0	char_damek	I guess there's not much more we can do, huh?\nPerhaps we'll have some more time to talk later on.\nMy doors are always open to you, [firstname]. I promise.	我想我们也没什么别的能做了，对吧？\n也许以后我们还有时间再聊。\n我的门永远为你敞开，[firstname]。我保证。
2082	map128_faf645e8	0		He gives me a slight smile, and we continue to walk.{w}\nThe end of the tunnels is growing ever closer.{w}\nIt seemed like this leg of the journey was over.	他朝我微微一笑，我们继续往前走。{w}\n隧道的尽头越来越近了。{w}\n看来这段旅程就要结束了。
2083	map116_f13dbd4b	0		As soon as we exit the tunnels, it's immediately easier to breathe.{w}\nSunlight pierces through the ceiling, with the surface in sight.{w}\nThose tunnels must've started low and worked their way up.	我们一走出隧道，呼吸就立刻顺畅了许多。{w}\n阳光穿透天花板，地面已映入眼帘。{w}\n那些隧道肯定是从低处开始，一路向上延伸的。
2084	map116_7e6ffb1a	0		However, the exposure to the surface doesn't compromise our privacy.{w}\nThere's no way anybody would find this place unless they knew about it.{w}\nAnd from what I could tell, only a select few did. So we were perfectly safe.	不过，与地面的连通并没有损害我们的隐秘性。{w}\n除非事先知道，否则没人能找到这个地方。{w}\n而据我所知，只有极少数人知道。所以我们绝对安全。
2085	map116_7c5fc7fd	0	char_damek	Home, sweet home.\nI'd like to welcome you all to our new HQ.\nIt took some “coercing” with The Mayor, but it's ours.	金窝银窝，不如自己的狗窝。\n欢迎各位来到我们的新总部。\n虽然跟市长“协商”了一番，但这里归我们了。
2086	map116_0751c319	0	char_valessa	Wow, this place is incredible!\nAnd The Honor Guard built all of it?	哇，这地方太不可思议了！\n而且全是荣誉卫队建的？
2087	map116_be6c0b4d	0	char_damek	Essentially, yeah.\nWith a few finishing touches by ourselves.\nThis is what they've been working on for twenty years.	基本上是的。\n我们自己做了些收尾工作。\n这就是他们二十年来的心血。
2088	map116_1f9e6117	0	char_fortaime	That's crazy...\nAll of those weapons, too!\nIt's almost like they made it just for us.	太疯狂了……\n还有那些武器！\n简直就像是专门为我们打造的一样。
2089	map116_92e291e3	0	char_damek	We can dream, but I doubt it.\nHey, Ulric — Pro? Can you show them around?	可以做做梦，但我不这么认为。\n嘿，乌尔里克——普洛？能带他们四处看看吗？
2090	map116_635c8c32	0		He motions toward Valessa and Fortaime.	他朝瓦莱莎和福泰姆示意。
2091	map116_bc53c9ac	0	char_ulric	Sure.	当然。
2092	map116_6872f769	0	char_pro	You got it, boss!	没问题，老大！
2093	map116_8e05ce7d	0		Pro is being overly polite, likely to make it up to Damek.{w}\nHe sneers at Pro in reply, still a little upset at his slight delay.{w}\nHowever, moments later, they all leave the room together.	普洛过分礼貌，大概是想弥补达梅克。{w}\n达梅克则嗤笑一声作为回应，对他那点耽搁还有些不快。{w}\n不过，片刻之后，他们就一起离开了房间。
2094	map116_ec762d5c	0		Damek turns to face me, with just the two of us in the lobby.{w}\nA few rebels run from room to room, going about their business.{w}\nI can tell from the way that they move that they don't want to disturb us.	达梅克转过身面对我，大厅里只剩我们两人。{w}\n几个反抗军成员在各个房间之间穿梭，忙着自己的事。{w}\n从他们走动的样子我能看出，他们不想打扰我们。
2095	map116_458806d9	0	char_damek	Well, what do you think?\nThis is it — this is our home.	那么，你觉得怎么样？\n就是这里了——这就是我们的家。
2096	map116_05192fa3	0	char_damek	I know, right?\nI thought the same thing.\nIt's incredible that they made this.	我也这么想，对吧？\n我当初也是同样的感受。\n他们能造出这个，真是太不可思议了。
2097	map116_59f45d3d	0	char_damek	What? That's not—\nYou know what I meant, [firstname]!	什么？那不是——\n你知道我是什么意思，[firstname]！
2098	map116_785fe0c2	0	char_damek	What? That's not—\nYou know what I meant, [firstname]!	什么？那不是——\n你知道我是什么意思，[firstname]！
2099	map116_2363d773	0	char_damek	Oh, trust me — we did!\nIt was ten times worse before this.\nI wanted only the best for someone like you.	哦，相信我——我们尽力了！\n在这之前，这里糟上十倍。\n对你这样的人，我只想给你最好的。
2100	map116_19cea8ce	0	char_damek	Well, it's already had twenty years.\nWhat's a few more — am I right?\nLet's just call it a fixer-upper.	嗯，它都已经存在二十年了。\n再多几年又算什么——对吧？\n就当它是个需要修缮的房子吧。
2101	map116_9bb7f793	0		He smiles and shuffles in place.	他笑了笑，原地挪动着脚步。
2102	map116_3f974572	0	char_damek	Well, time to start the grand tour?\nLet's see, where should we go first...?	那么，是时候开始盛大参观了？\n让我想想，我们该先去哪儿……？
2103	map116_cd950b82	0		He places a hand on his chin, losing himself in thought.	他一只手托着下巴，陷入沉思。
2104	map116_75ac591c	0	char_damek	Ah, of course!\nThe Library, and The Barracks.	啊，当然了！\n图书馆，还有兵营。
2105	map116_740eda7f	0		He points to two of the nearby doors.	他指向附近的两扇门。
2106	map116_63e05047	0	char_damek	The Library is great for studying.\nAnd The Barracks? That's for socializing.\nYou'll definitely want to meet your new allies.	图书馆很适合研习。\n兵营呢？那是用来社交的。\n你肯定想认识认识你的新盟友。
2107	map116_394a3b63	0	char_damek	So, let's start with those...\nAfter that, we can go to your personal quarters.\nThat's right — all of you are getting your own rooms.	那么，我们就从这些开始吧……\n之后，我们可以去你们的私人住处。\n没错——你们每个人都会有自己的房间。
2108	map116_1c9c49b4	0		My own room? That was pretty impressive.{w}\nThis place must go deeper than I thought.{w}\nI nod and smile, as I start to follow Damek.	我自己的房间？这真让人印象深刻。{w}\n这地方一定比我想象的还要深。{w}\n我点点头，微笑着，开始跟着达梅克走。
2109	map116_eaebd964	0		We were finally here. I felt like I could relax, now.{w}\nThis entire journey has just been one thing after another.{w}\nBut now I can rest, and have privacy? I'll never take it for granted again.	我们终于到了。我觉得现在可以放松了。{w}\n这一整段旅程就是一件接一件的事。{w}\n但现在我能休息，还能有隐私？我再也不会把这当作理所当然了。
2110	map116_f7397079	0		The Library and The Barracks are accessed through this area.{w}\nUse the map icons by the two doors to navigate to these optional areas.{w}\nTo move to your personal quarters, you must return to the region map.	图书馆和兵营都要经过这个区域才能进入。{w}\n使用两扇门旁的地图图标前往这些可选区域。{w}\n要前往你的私人住处，你必须返回区域地图。
2111	click_map122_6_EV006_d4167c8a	0		There's light piercing through the ceiling.{w}\nThis slight exposure to the surface makes it much less stuffy.{w}\nIt's easier to breathe here, and everybody seems happy about that.	有光线穿透天花板照射进来。{w}\n与地面的这点连通让这里没那么闷了。{w}\n在这里呼吸更顺畅，大家似乎都为此感到高兴。
2112	click_map122_6_EV006_9aa8be6c	0		However, the light illuminates the dust lining almost everything.{w}\nWe can even see the dust permeating the air. That's kind of gross.{w}\nWith every breath I take, I'm worried I might breathe some in.	然而，光线照亮了几乎覆盖在一切表面的灰尘。{w}\n我们甚至能看到空气中弥漫的灰尘。有点恶心。{w}\n每吸一口气，我都担心会吸进一些灰尘。
2113	click_map122_7_EV007_d71c81d5	0		There's a rack full of swords, almost in pristine condition.{w}\nDamek was right. The Honor Guard really left them everything.{w}\nThis place is a fortress, and their army is much larger than I thought.	有一个挂满剑的架子，几乎完好如新。{w}\n达梅克说得对。荣誉卫队真的把一切都留给了他们。{w}\n这地方是座堡垒，他们的军队也比我以为的庞大得多。
2114	click_map122_8_EV008_6dbd76d5	0		These doors are blocked by countless crates and supplies.{w}\nI guess there's nothing of purpose behind those doors.{w}\nIt seems that only the library and barracks are important.	这些门被无数板条箱和补给堵住了。{w}\n我猜那些门后面没有什么要紧的东西。{w}\n看来只有图书馆和兵营比较重要。
2115	click_map122_8_EV008_caaf4ed1	0		However, Damek also mentioned the crew quarters and war table.{w}\nOne of the doors in this massive room must lead deeper inside.{w}\nI almost have a hard time believing those suits of armor made this.	不过，达梅克还提到了船员宿舍和作战桌。{w}\n这个巨大房间里的某扇门一定通向更深处。{w}\n我几乎难以相信那些铠甲造出了这一切。
2116	click_map122_115_EV115_e7b93957	0		Cannot access content at this time.\nIf there is an X, you must complete preceding Heart-to-Hearts.\nIf there is a checkmark, you must move on to the next Heart-to-Heart.	目前无法访问此内容。\n如果显示 X，你必须先完成前面的心灵交流。\n如果显示对勾，你必须继续下一个心灵交流。
2117	map118_978f3343	0		We enter the barracks, and Damek quickly looks around.{w}\nThere's a bunch of rebels, practicing with swords.{w}\nThose training dummies seem to get a lot of use.	我们走进兵营，达梅克迅速环顾四周。{w}\n有一群反抗军成员在练习剑术。{w}\n那些训练假人看起来使用得很频繁。
2118	map118_b0607445	0	char_damek	Well, this is basically our training room.\nIt's a great place to socialize as well.\nI'd consider it our main hub, actually.	嗯，这里基本上就是我们的训练室。\n也是个很棒的社交场所。\n其实，我会把它当作我们的主要活动中心。
2119	map118_7db1f096	0	char_damek	If you can't find a comrade, they're probably in here.\nThere's a bunch of seats in the back for when we eat meals.\nI guess that makes it a bit of a cafeteria too, doesn't it?	如果你找不到某个同伴，他们多半就在这里。\n后面有很多座位，供我们吃饭时用。\n我想这也让它有点像食堂了，对吧？
