# dialogue chunk 0014  entries 5201-5600 of 10370
# seq	block	idx	speaker	source	target
5289	map301_a00abc20_1	0		Howl shakes his head, freeing himself from the onslaught of ash.{w}\nThe library, still ablaze, rained remnants of The Monarchy upon them.{w}\nThe Honor Guard seemed unimpeded by this, but not The Rebellion.	豪尔摇摇头，甩去扑面而来的灰烬。{w}\n仍在燃烧的藏书阁，将王室的残骸如雨般洒落在他们身上。{w}\n荣誉卫队似乎毫不受阻，反抗军却不然。
5290	map301_7ff9e9a2_1	0		It was almost as if, when the suits fought together, they shared one mind.{w}\nThis caused them to be weak on their own, but formidable as a group.{w}\nHowever, it meant that the more they killed, the weaker their enemy became.	几乎可以说，那些空甲并肩作战时，共享着同一个意志。{w}\n这使它们单独时孱弱，成群时却极其可怖。{w}\n不过，这也意味着他们杀得越多，敌人就越虚弱。
5291	map301_a5fa61c4	0	char_howl	Do not give up so easily, Draycu.\nYou rule Alarinthia, the strongest nation in the world.\nYou cannot afford to return home with stories of lost hope.	别这么轻易放弃，德雷库。\n你统治着阿拉林西亚，世上最强的国度。\n你绝不能带着绝望的故事回家。
5292	map301_d6daaf94	0		As they talk, they keep fighting. The enemy doesn't let up for a second.	他们一边交谈，一边继续战斗。敌人一刻也不肯松懈。
5293	map301_27b92044	0	char_jit_map301_1_0_342	Then let's find it again, and fast.	那我们就快点把它找回来。
5294	map301_0904ec22_1	0		Arrows fly through the air once more, and screams fill the air.{w}\nThey knew their forces were dying. The suits had no need to scream.{w}\nHowl wasn't even sure if they felt pain, or feared their own demise.	箭矢再度破空而过，惨叫声响彻四周。{w}\n他们知道自己的部下正在死去。那些空甲无需惨叫。{w}\n豪尔甚至不确定它们是否会感到疼痛，或恐惧自己的消亡。
5295	map301_1b4bab04_1	0		And he wondered if those things would be a weakness, or a strength.{w}\nHis knuckles become bloody, and cracked, as they fight for their lives.{w}\nThey continued to protect each other, fighting as if they were one body.	他思忖着，这些究竟是弱点，还是优势。{w}\n在他们拼死搏杀之际，他的指节渐渐染血、开裂。{w}\n他们继续互相掩护，如同同一个躯体般战斗。
5296	map301_0136bfc9	0	char_howl	We cannot stay like this forever.\nThey'll find a way to outsmart us.	我们不能一直这样下去。\n它们会找到法子胜过我们。
5297	map301_fc861336	0		Draycu didn't respond.	德雷库没有回应。
5298	map301_da5e58e9	0	char_howl	Draycu...?	德雷库……？
5299	map301_1d6391be	0		Draycu shakes his head, and pants heavily.	德雷库摇摇头，剧烈地喘着气。
5300	map301_e69f7b9e	0	char_jit_map301_1_0_342	Sorry — just needed a breather.\nI haven't had a fight like this in ages.	抱歉——只是需要喘口气。\n我好多年没打过这样的仗了。
5301	map301_fbde23e2	0		Howl nods, agreeing with his ally.	豪尔点点头，认同战友的话。
5302	map301_ef9d0b86	0	char_howl	I'm afraid that we must part ways, though.\nThe same strategy is only effective for so long.	不过，恐怕我们得分头行动了。\n同一套策略的有效时间终究有限。
5303	map301_7fed84c6	0	char_jit_map301_1_0_342	Yes, of course.\nThat same tactic won me many coliseum battles.\nGood luck, Howl — and take a few out for me.	是啊，当然。\n同样的战术曾让我赢下许多场竞技场之战。\n祝你好运，豪尔——替我多干掉几个。
5304	map301_8acef680	0		With a smile, Draycu runs, and disappears into a crowd of suits.{w}\nHowl wouldn't have had time to say goodbye, even if he wanted to.{w}\nHe stands there, alone once more, with nothing else to do but fight.	德雷库笑着跑去，消失在空甲的浪潮中。{w}\n就算豪尔想道别，也没时间了。{w}\n他站在原地，再度孤身一人，除了战斗别无他事可做。
5305	map301_da5e58e9_1	0	char_howl	Draycu...?	德雷库……？
5306	map301_75b536b2	0		Howl turns around to look, and Draycu falls limp to the ground.{w}\nA small legion of arrows found their home in his body.{w}\nThere's nothing he can do. The shots were fatal.	豪尔转身去看，德雷库却软软地倒在地上。{w}\n一小群箭矢扎进了他的身体。{w}\n他无能为力。那些箭是致命的。
5307	map301_98135390_1	0		With unseen archers targeting his location, he needed to run.{w}\nHe's vulnerable from every angle, and he had no choice but to fight.{w}\nHe looks around frantically to find the archers, but it's no use.	看不见的弓箭手瞄准了他的位置，他必须跑起来。{w}\n他四面八方都暴露无遗，却只能继续战斗。{w}\n他狂乱地环顾，想找出那些弓箭手，却毫无用处。
5308	map301_0084ac3d	0		All he can do is face the enemy, and his fate, head on.{w}\nCharging into the crowd with a scream, rage wells up within him.{w}\nThere are no allies to be seen. Just target after target waiting to be killed.	他所能做的，只有直面敌人与自己的命运。{w}\n他嘶吼着冲入人群，怒火在胸中翻涌。{w}\n再也看不到任何战友。只有一个个等着被杀的靶子。
5309	map301_8ff2453a	0		And that's what happens next. He shatters the enemies like weak glass.{w}\nThey fall to the ground, leaving a trail of carnage in his wake.{w}\nHe had killed more than his fair share, and still went on.	接下来便是如此。他像击碎脆弱玻璃般粉碎敌人。{w}\n它们倒在地上，在他身后留下一路残骸。{w}\n他早已杀得远超本分，却仍在继续。
5310	map301_f3daa944	0		Eventually, a barrage of arrows assaults him.{w}\nPiercing through his torso, it causes him to grunt in immense pain.{w}\nHe does his best to shake it off, but it's almost too much to bear.	最终，一阵箭雨向他袭来。{w}\n箭矢穿透他的躯干，剧痛令他闷哼出声。{w}\n他竭力想撑住，却几乎无法承受。
5311	map301_f7fe8ad6	0		Now that the excess spirits were removed from his body, he was mortal.{w}\nBecause of that, he lets the arrows stay inside of his body.{w}\nPulling them out would be nothing short of a death sentence.	既然体内多余的灵体已被剥离，他便成了凡人。{w}\n正因如此，他任由箭矢留在体内。{w}\n把它们拔出，无异于宣判死刑。
5312	map301_6b504cd9	0		But so too, was rushing headfirst into a horde of those suits.{w}\nAll of a sudden, it's harder for him to keep track of everything happening.{w}\nConfusion sets in, and he starts longing for his ally to return and help him.	可一头扎进那群空甲之中，同样也是死路。{w}\n突然间，他越来越难以掌握周遭的一切。{w}\n困惑袭来，他开始盼着战友回来帮他。
5313	map301_6b5cb57d	0		But even if they did come back, they would arrive a moment too late.{w}\nHe turns around, looking for more enemies — and one is {i}right{/i} there.{w}\nThey thrust their longsword deep in his gut, and he stumbles back.	但就算他们真回来了，也只会慢上一步。{w}\n他转身寻找更多敌人——而那一个{i}就{/i}在眼前。{w}\n那架空甲把长剑深深刺进他的腹部，他踉跄后退。
