# dialogue chunk 0001  entries 1-400 of 10370
# seq	block	idx	speaker	source	target
11	map005_332902fa	0		A few moments later, a sudden sensation startles me.{w}\nThere's a firm grip on my shoulder. We aren't alone.{w}\nUnderneath a veil of fright, I turn to greet this second stranger.	片刻之后，一阵突如其来的触感吓了我一跳。{w}\n有只手牢牢抓住了我的肩膀。我们并非孤身一人。{w}\n我怀着满心惊恐，转头去迎接这第二个陌生人。
12	map005_ac224d51	0	char_ulric	Valessa has our safety in mind, okay?\nForgive her hot-headedness for me.\nFreedom isn't too much farther.	瓦莱莎是在为我们的安危着想，明白吗？\n替我原谅她的一时冲动吧。\n自由就快到了。
13	map005_060c198d	0	char_ulric	We need to stay calm and think this through.\nTwo guys like us? We should have no problem.\nWe'll be safe and sound before you know it.	我们得保持冷静，好好想清楚。\n像我们这样的两个大男人？肯定没问题。\n转眼之间我们就能平安无事。
14	map005_ac224d51_1	0	char_ulric	Valessa has our safety in mind, okay?\nForgive her hot-headedness for me.\nFreedom isn't too much farther.	瓦莱莎是在为我们的安危着想，明白吗？\n替我原谅她的一时冲动吧。\n自由就快到了。
15	map005_c2e08b35	0	char_ulric	We need to stay calm and think this through.\nTwo girls like you? I'm sure you can come up with something.\nWe'll be safe and sound before you know it.	我们得保持冷静，好好想清楚。\n像你们这样的两个姑娘？我相信你们能想出办法。\n转眼之间我们就能平安无事。
16	map005_72fe7d9b	0		We weave through the houses and alleys to remain unseen.{w}\nDoing our best to be completely silent, we bring no attention to ourselves.{w}\nThe flames encourage our urgency, but we're careful not to be fast or reckless.	我们在房屋与小巷间穿行，避开别人的视线。{w}\n我们竭力保持安静，不引来任何注意。{w}\n火焰催促着我们加快脚步，但我们小心不让自己过快或过于鲁莽。
17	map005_25a0535f	0		Our silence makes everything else more prominent, however.{w}\nThe screams of those being slaughtered fill me with a feeling of disgust.{w}\nWe need to find cover, and Valessa points out a small alcove waiting nearby.	然而，这份寂静反而让其他一切更加醒目。{w}\n被杀之人的惨叫声让我心中充满厌恶。{w}\n我们需要找个藏身处，瓦莱莎指了指附近一个现成的小壁龛。
18	map005_76e3fce8	0	char_valessa	Look. They're dying because they panicked.\nWe need to stay calm and think through this together.\nIf we freak out, we'll only end up like them, you know?	看吧。他们之所以会死，是因为慌了神。\n我们必须保持冷静，一起把这事想清楚。\n要是我们也慌了，下场只会和他们一样，懂吗？
19	map005_f6401712	0	char_ulric	She has a point.\nOur first instinct was to run, but so was theirs.\nWe should let them face the brunt of this attack.	她说得有道理。\n我们的第一反应是逃跑，可他们也是。\n我们应该让他们去承受这次进攻的主力。
20	map005_19b3a2b9	0	char_ulric	What else are we supposed to do?\nWe're not equipped to take them on alone.	不然我们还能怎么办？\n我们没那个本事单独对付他们。
21	map005_12f8a79b	0	char_valessa	But using them like pawns, Ulric?\nThe people of Valinorth deserve more than that!	可把他们当棋子利用，乌尔里克？\n瓦利诺斯的人民不该被这样对待！
22	map005_83e7dad1	0	char_ulric	Do you have any better ideas!?\nIf we try to save them all, we'll die.\nI'm here to protect you two, not kill you.	你有更好的办法吗！？\n要是我们想救下所有人，我们自己就会死。\n我来这里是保护你们俩的，不是来害死你们的。
23	map005_175012bf	0	char_ulric	Good to know we're on the same page.\nIt'd be foolish to try taking them on alone.	很高兴我们想法一致。\n单枪匹马去对付他们，那是愚蠢之举。
24	map005_8cd88da0	0	char_valessa	But that means you're using them as pawns, Ulric!\nI can't let you do that to the people of Valinorth!	但那就意味着你在把他们当棋子，乌尔里克！\n我不能让你这样对待瓦利诺斯的人民！
25	map005_83e7dad1_1	0	char_ulric	Do you have any better ideas!?\nIf we try to save them all, we'll die.\nI'm here to protect you two, not kill you.	你有更好的办法吗！？\n要是我们想救下所有人，我们自己就会死。\n我来这里是保护你们俩的，不是来害死你们的。
26	map005_bc9877b2	0	char_valessa	I agree, Ulric. We can't sacrifice everyone to buy time.\nI think the people of Valinorth deserve far better!	我同意，乌尔里克。我们不能用牺牲所有人来争取时间。\n我觉得瓦利诺斯的人民值得更好的对待！
27	map005_3993770a	0	char_ulric	Would you rather perish with them, Valessa?\nThat's what'll happen if you go running out there.\nWe're not equipped to handle this on our own.	你宁愿和他们一起死吗，瓦莱莎？\n你要是冲出去，结果就是这样。\n凭我们自己是应付不来的。
28	map005_4e2cb335	0	char_ulric	You have to remember what I'm doing here!\nIt's my job to protect the both of you.\nEveryone else is expendable.	你可得记住我来这儿是干什么的！\n我的职责就是保护你们俩。\n其他人都可以牺牲。
29	map005_bbae4624	0		My suspicions are correct. Ulric is the one protecting us.{w}\nBut why exactly are we a higher priority than the civilians?{w}\nI venture a guess that we're currently in this \"Valinorth\".	我的猜测没错，保护我们的人是乌尔里克。{w}\n可为什么我们的优先级会比平民还高？{w}\n我大胆猜测，我们现在就在这个“瓦利诺斯”。
30	map005_a0c2fa9e	0		The pain in my head pulses again, and I stumble back.{w}\nAs I let out a groan, Ulric rushes over to my side.{w}\nHis exaggerated concern is now understandable.	头上的剧痛再次阵阵袭来，我踉跄着后退。{w}\n我发出一声呻吟，乌尔里克立刻冲到我身边。{w}\n他这份夸张的关切，如今总算说得通了。
31	map005_5efd2b2c	0	char_ulric	It must be the smoke. Make sure to sit down.\nThe lower you are right now, the better.\nAre you having trouble breathing?	一定是烟熏的。快坐下。\n你现在位置越低越好。\n呼吸有困难吗？
32	map005_a39b9ccf	0		I shake my head, and let him know that it's not the smoke.{w}\nThis causes Valessa to chime in, voicing her concerns as well.	我摇摇头，告诉他不是烟熏的缘故。{w}\n这让瓦莱莎也插了进来，说出她的担忧。
33	map005_8a43cf2f	0	char_valessa	Yeah, something else is going on here.\nHe's been acting strange for a while now.	是啊，这里面另有蹊跷。\n他最近一直表现得很古怪。
34	map005_db6ccb07	0	char_valessa	Yeah, something else is going on here.\nShe's been acting strange for a while now.	是啊，这里面另有蹊跷。\n她最近一直表现得很古怪。
35	map005_9782ac19	0	char_valessa	Is there something you need to tell us?	你有什么事要告诉我们吗？
36	map005_f56402c0	0	char_ulric	Join the club.\nIt's not like we anticipated this.\nCome on, time to gear you up.	大家都一样。\n我们也没料到会这样。\n来吧，该给你配点装备了。
37	map005_a3e04cc8	0	char_ulric	Did some debris fall on your head back there?\nI'm starting to side with Valessa on this one.\nCome on, time to gear you up.	刚才是不是有碎石砸到你脑袋了？\n这件事我开始站瓦莱莎这边了。\n来吧，该给你配点装备了。
38	map005_9e550f45	0		He steps away for a few moments, and inspects the ground around him.{w}\nThere's a brief period where I can't see him, but he returns with a blade.{w}\nThe fire causes it to glisten, almost like it's begging me to take it.	他走开了一会儿，仔细打量着四周的地面。{w}\n有那么短短一阵我看不见他，等他回来时手上多了一把剑。{w}\n火光映得剑身闪闪发亮，仿佛在恳求我把它拿走。
39	map005_9242f544	0	char_ulric	I don't care what's going on in that head of yours.\nBut it's not more important than your survival.\nWe're all overwhelmed, it's not just you.	我才不管你那脑袋里在想些什么。\n但那比不上保住你的命重要。\n我们都快撑不住了，不只你一个。
40	map005_ee319370	0		He holds out the blade, expecting my compliance.{w}\nAt this rate, it seems like fighting may be inevitable.	他把剑递过来，等着我乖乖接过。{w}\n照这样下去，恐怕一战在所难免。
41	map005_ea367c02	0	char_ulric	Take it. We won't be standing here forever.\nAs soon as we leave this alcove, we'll be vulnerable.\nI can't take care of you all the time, you know.	拿着。我们不会一直站在这儿。\n一旦离开这个壁龛，我们就毫无掩护。\n我可没法时时刻刻照看你，你知道的。
42	map005_73cf90b7	0	char_ulric	You must be mistaken. This wasn't an option.\nI can't keep an eye on both of you in the heat of battle.\nValessa has her daggers, and you need something as well.	你一定是误会了。这可不是商量。\n战况激烈时，我没法同时照看你们两个。\n瓦莱莎有她的匕首，你也得有件武器。
43	map005_a96ae755	0		He grabs my hand and places the blade in my grasp.{w}\nHe's strong enough that I knew resisting was worthless.{w}\nIt's probably better not to fight, so I take it and nod.	他抓住我的手，把剑塞进我手里。{w}\n他的力气大得让我明白反抗毫无意义。{w}\n最好还是别较劲，于是我接过剑，点了点头。
44	map005_be9f4456	0	char_ulric	Now that's what I like to hear.\nI'll feel better if you have something to fight with.\nValessa has her daggers, but you had nothing.	这才像话。\n你手里有武器，我会安心些。\n瓦莱莎有她的匕首，你却什么都没有。
45	map005_09cc22a8	0		I grab the blade and swing it a couple times, testing its weight.{w}\nIt seems good enough for me, and I wouldn't have any problems using it.{w}\nThough it was a far cry from the massive blade that Ulric carried.	我握住剑，挥了两下，试试它的重量。{w}\n手感还不错，用起来应该没问题。{w}\n只是和乌尔里克背着的那把巨剑比起来，差得远了。
46	map005_8318715a	0	char_ulric	Now then, it's time to move.\nSeems like some of the noise has finally died down.\nWe should start by investigating the town square.	那么，该动身了。\n外面的动静似乎终于小了些。\n我们先去城镇广场看看吧。
47	map005_d1b8af4f	0		He walks off, expecting us to follow along.{w}\nBut as I'm about to take a step, Valessa grabs my arm.{w}\nThe look on her face tells me something is wrong.	他抬脚走了，等着我们跟上。{w}\n可我刚要迈步，瓦莱莎抓住了我的手臂。{w}\n她脸上的神情告诉我，出事了。
48	map005_cd88682d	0	char_valessa	You're confused about all this, right?\nI bet you don't even know what being the \"Seer\" means.\nOr how we've known each other for our entire lives...	你对这一切都很困惑，对吧？\n我猜你连“先知”意味着什么都不知道。\n也不知道我们俩从小就相识……
49	map005_fc341297	0	char_valessa	You're confused about all this, right?\nI bet you don't even know what being the \"Seeress\" means.\nOr how we've known each other for our entire lives...	你对这一切都很困惑，对吧？\n我猜你连“先知”意味着什么都不知道。\n也不知道我们俩从小就相识……
50	map005_e18a1cd5	0		I look at the ground in both shame and confusion.{w}\nShe's completely right, my head is a mess.{w}\nAs I try to think of an excuse, her response surprises me.	我既羞愧又困惑地低下头。{w}\n她说得一点没错，我的脑子乱成一团。{w}\n我正想找借口，她的反应却出乎我的意料。
51	map005_9612bb31	0	char_valessa	That's normal, but please listen.\nWe only have a few moments before Ulric notices we're not there.\nThe Seer is special. You wield spirits to induce prophetic visions.	这很正常，但请听我说。\n我们只有一小会儿，很快乌尔里克就会发现我们没跟上。\n先知很特别。你御使灵，以此引出预言的幻象。
52	map005_074880e6	0	char_valessa	That's normal, but please listen.\nWe only have a few moments before Ulric notices we're not there.\nThe Seeress is special. You wield spirits to induce prophetic visions.	这很正常，但请听我说。\n我们只有一小会儿，很快乌尔里克就会发现我们没跟上。\n先知很特别。你御使灵，以此引出预言的幻象。
53	map005_175e9c88	0	char_valessa	When you have these visions, you're unable to remember anything.\nWhen you wake up, you'll dismiss it as a dream and forget it ever happened.\nAs your Scribe, it's my job to help you take advantage of this.	当你身处这些幻象中时，什么都记不住。\n醒来后，你会把它当成一场梦抛诸脑后，忘记它曾发生过。\n作为你的书记官，我的职责就是帮你利用这一点。
54	map005_3cdc807a	0	char_valessa	We have to follow Ulric now, but know {i}one{/i} thing.\nThe way you're acting. I'm certain this is a vision.\nThat means you can use it for information.	我们现在得跟上乌尔里克了，但你只需记住{i}一点{/i}。\n看你的举止，我确信这是一场幻象。\n也就是说，你可以利用它来获取情报。
55	map005_a28345f8	0		She takes a few steps closer to me, and grabs my hands.{w}\nStaring right in my eyes, I notice a glimmer of hope shining within her.	她朝我走近几步，握住我的双手。{w}\n她直直凝视着我的眼睛，我注意到她眼底闪烁着的一线希望。
56	map005_7b1133a4	0	char_valessa	I'm relieved. This means Valinorth is still fine!\nWhen you wake up, use this vision to save everyone.\nIt's your duty as Seer to ensure this doesn't become real!	我松了口气。这说明瓦利诺斯还好好的！\n等你醒来，就用这场幻象去救所有人。\n作为先知，你的职责就是确保这一切不会成真！
57	map005_6080f01f	0	char_valessa	I'm relieved. This means Valinorth is still fine!\nWhen you wake up, use this vision to save everyone.\nIt's your duty as Seeress to ensure this doesn't become real!	我松了口气。这说明瓦利诺斯还好好的！\n等你醒来，就用这场幻象去救所有人。\n作为先知，你的职责就是确保这一切不会成真！
58	map005_6ac684bf	0		She lets go of my hands, and follows after Ulric.{w}\nThough it's hard to believe what she said, I'm less confused.{w}\nI finally had a reason for why I felt so \"disconnected\".	她松开我的手，跟上了乌尔里克。{w}\n虽然她的话很难让人相信，但我没那么困惑了。{w}\n我终于明白自己为何会有那种“格格不入”的感觉。
59	map005_79411e7e	0		But if this was a vision, then what would become of Ulric and Valessa?{w}\nWould all of this carnage be undone as soon as I woke up?{w}\nWhat if they died — or what if I died in this vision?	可如果这是一场幻象，那乌尔里克和瓦莱莎又会怎样？{w}\n我一醒来，这场屠杀就会全部烟消云散吗？{w}\n要是他们死了呢——或者，要是“我”在这场幻象中死了呢？
60	map005_8c598e57	0		I follow after Valessa, realizing I might never know.{w}\nBut a faint sense of determination rises up within me.{w}\nIf there was a chance I could stop this? I had to do it.	我跟上瓦莱莎，意识到自己也许永远无从得知。{w}\n但一股淡淡的决心在我心中升起。{w}\n只要有一线机会阻止这一切，我就必须去做。
61	map035_be1608f2	0		In the present day, The Triumvirate conspires with their Grand Inquisitor.{w}\nFor the events that led to Valinorth's destruction had yet to be set in motion.{w}\nSovy knelt before his masters, more eager to serve than he had ever been before.	而在当下，三人执政团正与他们的大审判官密谋。{w}\n因为导致瓦利诺斯覆灭的事件，此时尚未拉开序幕。{w}\n索维跪在他的主人们面前，比以往任何时候都更渴望效命。
62	map035_c3c97bf1	0	char_the_triumvirate	Rise, Sovy.\nBut please, assure us of your certainty.\nWe'd hate to act without knowing everything.	起来吧，索维。\n但请你让我们确信万无一失。\n我们不愿在一切未明之前贸然行动。
63	map035_10c49dc0	0	char_sovy	The prisoner mentions \"Valinorth\" over and over.\nThe Rebels are hiding something of importance there.\nAlong with recent events, we can only surmise one thing.	那囚犯一遍又一遍地提到“瓦利诺斯”。\n反抗军在那里藏了某样重要的东西。\n结合近来发生的事，我们只能推断出一件事。
64	map035_7209ef9b	0	char_the_triumvirate	The Blade of Exodus?	流亡之刃？
65	map035_46812f45	0	char_sovy	I am almost certain.\nBut if that's where they've chosen to hide it?\nIt means that our other target is also there.	我几乎可以确定。\n但要是他们选择把它藏在哪儿？\n那就意味着我们的另一个目标也在那里。
66	map035_272ed944	0	char_the_triumvirate	Your compliance pleases us, Sovy.\nYour plan was risky, but it worked out in the end.\nA final interrogation would influence our decision further.	你的顺从让我们很满意，索维。\n你的计划虽有风险，但最终还是奏效了。\n最后再进行一次审讯，会进一步影响我们的决定。
67	map035_da657860	0	char_sovy	You'd have me interrogate the prisoner once more?\nIf I may be so bold — to what end do you request this?	您要我再审那囚犯一次？\n恕我斗胆——请问您意欲何为？
68	map035_71cc2df5	0	char_the_triumvirate	Not you, Sovy.\nWe want your {i}Apprentice{/i} to do this.\nIt is time for him to prove his worth.	不是你去，索维。\n我们要你的{i}学徒{/i}去做这件事。\n是时候让他证明自己的价值了。
69	map035_f9075571	0		Their voices echoed loudly through their darkened chambers.{w}\nIt mattered not which Triumvir spoke, for they were all of one mind.{w}\nWith a clear irritation in his voice, Sovy did his best to stay calm.	他们的声音在昏暗的殿堂里回荡。{w}\n无论开口的是哪位执政官都无所谓，因为他们同心一体。{w}\n索维的声音里透着明显的恼怒，却尽力保持镇定。
70	map035_55c244b7	0	char_sovy	My Apprentice...?\nI've told you many times, I want to work alone.\nIt would be more efficient for me to do this myself!	我的学徒……？\n我已经说过很多次了，我想独自行动。\n我一个人来做会高效得多！
71	map035_10f2c4fd	0	char_the_triumvirate	Insubordination...?\nThis is unbecoming of you, Sovy.\nWe demand that you obey.	抗命……？\n这不是你该有的样子，索维。\n我们命令你服从。
72	map035_7d5ea589	0	char_the_triumvirate	The role of Grand Inquisitor can be very dangerous.\nIf we were to lose you, a replacement would be necessary.\nYou must train this replacement while you still breathe.	大审判官这个职位可能非常危险。\n万一我们失去了你，就必须有人接替。\n你必须趁还活着的时候培养这个接班人。
73	map035_57818fb6	0	char_sovy	As you command.	遵命。
74	map035_233ab8f0	0		Sovy turned his back to The Triumvirate and spotted his Apprentice.{w}\nHe was standing by the door, listening to their conversation.{w}\nIf he'd heard of Sovy's distaste for him, he showed no concern.	索维背过身离开三人执政团，目光落在他的学徒身上。{w}\n那学徒正站在门边，听着他们的谈话。{w}\n即便他听到了索维对他的厌恶，也没有表现出任何在意。
75	map035_83a39702	0	char_halin	Interrogation, hmm?\nAnd what would you have me extract?\nI thought the prisoner was at his wit's end.	审讯，嗯？\n那您想让我从他嘴里撬出什么？\n我以为那囚犯已经山穷水尽了。
76	map035_d833ae95	0	char_sovy	Anything to confirm our suspicions about Valinorth.\nIf you fail, I will not hesitate to punish you.\nRemember what we're on the verge of.	任何能证实我们对瓦利诺斯怀疑的东西。\n要是你失败了，我会毫不犹豫地惩罚你。\n记住我们即将成就什么。
77	map035_4c745390	0	char_halin	I understand, Master.\nI'll do my best to get you what you need.\nWhat are the limits when it comes to my approach?	我明白，师父。\n我会尽力弄到您需要的东西。\n在手段上，我的底线是什么？
78	map035_8aa7ded0	0	char_sovy	Keep him alive, Halin.\nI find that psychological pain is the most valid approach.\nHe cares more for his Rebel Allies than he does for himself.	让他活着，哈林。\n我发现精神上的折磨才是最有效的手段。\n他关心反抗军的同伴，胜过关心自己。
79	map035_c9c3ce9f	0	char_halin	Then I will threaten The Rebellion's very core.\nI'm grateful to have this opportunity, Master.\nThings are starting to line up well for me.	那我就去威胁反抗军的命脉。\n我很感激能有这样的机会，师父。\n局势开始对我有利了。
80	map035_44edb6d1	0	char_sovy	They tend to do that when you have The Triumvirate's blessing.\nWe should take care of this immediately, and catch them unprepared.\nEvery moment we waste — is a moment they gain, Halin.	有三人执政团的庇佑，事情往往就会如此。\n我们应当立刻行动，趁他们毫无防备。\n我们浪费的每一刻——都是他们赢得的一刻，哈林。
81	map035_6dbc96ac	0		They leave the room together, talking amongst themselves.{w}\nThe Triumvirate waits until they're gone before speaking.{w}\nA faint smile on their faces, as age-old plans come to fruition.	他们一同离开房间，边走边低声交谈。{w}\n三人执政团一直等到他们走远，才开口说话。{w}\n他们脸上浮现出一丝浅笑，因为筹划已久的计划即将实现。
82	map035_799638f7	0	char_the_triumvirate	So it's finally going to happen, isn't it?\nWhat we've been waiting for, all these years.\nDo you think we should tell Sovy our true plan?	那么，终于要发生了，是吗？\n我们这些年来一直在等待的事。\n你觉得我们该把真正的计划告诉索维吗？
83	map036_8b978ef7	0		Halin entered the prison cell, without Sovy at his side.{w}\nHis Master remained outside as a pseudo-display of trust.{w}\nBut it was evident to Halin that no trust existed.	哈林走进牢房，索维没有跟在他身旁。{w}\n他的师父留在外面，装出信任他的样子。{w}\n但哈林心里清楚，根本不存在什么信任。
84	map036_cf8922f2	0		The prisoner looked up, surprised to see a different face.{w}\nYet within him, was still a slowly dwindling hope.{w}\nCut off from The Rebellion, these would be his final days.	囚犯抬起头，看到一张陌生的脸，有些意外。{w}\n然而在他心中，仍残存着一丝慢慢熄灭的希望。{w}\n与反抗军断了联系，这将是他的最后日子。
85	map036_778d6371	0	char_shane	So someone different has finally come...?\nWhat are you, the executioner or something?\nI figured it was only a matter of time.	所以终于换了个生面孔来……？\n你是什么人，刽子手之类的？\n我早就料到，这只是时间问题。
86	map036_ba95b538	0	char_halin	Actually, Sovy said to keep you alive.\nYou seem to underestimate your value, Shane.	其实，索维说要留你一条命。\n你似乎低估了自己的价值，肖恩。
87	map036_4808e03e	0	char_shane	You think I'm important...?\nThat's not what I expected to hear.	你觉得我重要……？\n这可不在我的意料之中。
88	map036_4a9ec26b	0	char_halin	Don't take it the wrong way.\nYou must not know what I meant.	别误会了。\n你肯定没明白我的意思。
89	map036_ea58d0c2	0		He knelt down in front of the prisoner.{w}\nWith a sinister smirk, he tried to intimidate Shane.	他在囚犯面前蹲下身。{w}\n带着一抹阴森的冷笑，他试图恐吓肖恩。
90	map036_232c5567	0	char_halin	You're important as a bargaining chip.\nAnd the fact I must keep you alive — is a curse.\nWhen I'm through with you, you'll beg for death.	你的重要性只是作为筹码。\n而我必须留你活命——这简直是诅咒。\n等我把你收拾完，你会求着去死。
91	map036_40883ce5	0	char_halin	You see, I'm different from Sovy.\nHe's passed the bar — they no longer need to test him.\nBut I'm in the position where results must happen. 	你看，我和索维不一样。\n他已经通过了考验——他们不再需要测试他。\n可我的处境，是必须拿出成果。
92	map036_bc2b49fb	0	char_halin	When we give you back — you'll be a broken man.\nAnd soon after, the foundation of The Rebellion will crumble. \nYou think we don't know that Damek is your leader?	等我们把你放回去——你就会是个废人。\n再过不久，反抗军的根基就会崩塌。\n你以为我们不知道达梅克是你们的首领？
93	map036_30c2d658	0	char_shane	What...!?	什么……！？
94	map036_f415c20c	0		Shane's eyes shot wide open, in utter shock.{w}\nIt seems that Halin's threats worked to great effect.	肖恩的双眼猛地瞪大，惊骇万分。{w}\n看来哈林的威胁效果显著。
95	map036_0a89aa5e	0	char_halin	You'd be stupid not to think we have inside men.\nI could order Damek's execution in a matter of seconds.\nYou don't value your life — but you value his.	你要是以为我们没有内应，那就太蠢了。\n我可以在几秒之内下令处决达梅克。\n你不看重自己的命——却很看重他的。
96	map036_9705414b	0	char_shane	...	……
97	map036_ec8cc4d6	0	char_halin	Good — now I expect you to answer my questions.\nThe Blade of Exodus, is it in Valinorth Village?\nAnd the one who can wield it, do they live there as well?	很好——现在，我希望你如实回答我的问题。\n流亡之刃，是不是在瓦利诺斯村？\n还有那个能驾驭它的人，是不是也住在那儿？
98	map037_c6464eb7	0		By the time we catch up with Ulric, it's already too late.{w}\nHis large blade is in deadlock with one of the enemy soldiers.{w}\nValessa draws her daggers, and I hold out my sword, ready.	等我们追上乌尔里克时，已经太迟了。{w}\n他的巨剑正与一名敌兵僵持不下。{w}\n瓦莱莎拔出匕首，我也举起剑，严阵以待。
99	map037_3b9d137a	0	char_honor_guard	We order you to cease your resistance!\nThose who support The Rebellion must perish!	我们命令你们停止抵抗！\n拥护反抗军的人都得死！
100	map037_5f13c30a	0		To break the deadlock, Ulric kicks his opponent in the gut.{w}\nThey stumble back, and ready their blade with a flourish.{w}\nIt isn't much longer until they charge toward him again.	为了打破僵局，乌尔里克一脚踹在对手的腹部。{w}\n那人踉跄着后退，炫技般重新举起兵器。{w}\n没过多久，他们又朝他冲了过来。
101	map037_029d0f3d	0	char_ulric	Valessa, your dagger!	瓦莱莎，你的匕首！
102	map037_fed2d708	0		Ulric jumps out of the way, and rolls toward us.{w}\nLanding on his knees, he pries one of the daggers from her grip.{w}\nWithout even looking, he throws it behind himself.	乌尔里克闪身跃开，朝我们这边翻滚过来。{w}\n他双膝着地，从瓦莱莎手中掰下一把匕首。{w}\n他连看都不看，就把它朝身后扔了出去。
103	map037_35af0443	0		He closes his eyes and looks down at the ground.{w}\nWhen he hears the impact of the dagger, his ears fold back.{w}\nFor a moment, it looks like he's actually sad.	他闭上眼，低头看着地面。{w}\n听到匕首命中的声音，他的耳朵向后耷拉下去。{w}\n有那么一瞬间，他看起来竟真的有些悲伤。
104	map037_ed21bd00	0	char_ulric	Spirits, please forgive my misdeeds.\nI acted only to protect those under my watch.	灵啊，请宽恕我的罪过。\n我这么做，只是为了保护受我守护的人。
105	map037_ede95555	0		Ulric cares about the spirits? For some reason, I didn't expect that.{w}\nBut before I can think about this further, something happens.{w}\nCatching Valessa and I off guard, we're in complete disbelief.	乌尔里克竟然在意灵？不知为何，我没想到会这样。{w}\n可还没等我细想，意外就发生了。{w}\n我和瓦莱莎猝不及防，简直不敢相信自己的眼睛。
106	map037_f7c8325e	0	char_ulric	Huh...?	嗯……？
107	map037_059cada2	0		He notices the shocked expression on both of our faces.{w}\nRising to his feet, it's not long before he wears the same look.{w}\nThe enemy soldier fell, as expected, but there was nothing inside.	他察觉到我们俩脸上震惊的神情。{w}\n等他站起身，脸上很快也露出了同样的表情。{w}\n那名敌兵如预料般倒下，可里面却空无一物。
108	map037_13fee09f	0		Scattered pieces of armor litter the ground.{w}\nAs we process this revelation, confusion soon assails us.{w}\nThis was no ordinary attack. What we just saw was {i}impossible{/i}.	散落的盔甲碎片铺了一地。{w}\n我们消化着这个惊人的事实，困惑随即涌上心头。{w}\n这绝非寻常的袭击。我们刚刚所见，是{i}不可能{/i}发生的。
109	map037_e05804e6	0	char_valessa	What's going on...?\nUlric, what are those things!?	这是怎么回事……？\n乌尔里克，那些东西到底是什么！？
110	map037_3e73b3ee	0	char_ulric	I — I don't know!\nCome closer you two, this doesn't feel right.\nEmpty suits of armor with a hatred for The Rebellion?	我——我不知道！\n你们俩靠近点，这感觉不对劲。\n空荡荡的盔甲，却对反抗军恨之入骨？
111	map037_51991425	0	char_valessa	Only those who've mastered the spirits could do this.\nI'm afraid this is much larger than we thought.	只有掌控了灵的人才能做到这种事。\n恐怕这远比我们想象的要严重得多。
112	map037_4835180c	0	char_ulric	But that can't be true.\nThe spirits are pure, they {i}aid{/i} us.	但这不可能。\n灵是纯洁的，它们{i}帮助{/i}我们。
113	map037_27fb73d4	0	char_valessa	Yeah, sure looks like they wanted to help!\nThat's not my only concern though. Look at this.	是啊，看起来还真像是来帮忙的！\n不过这不是我唯一的顾虑。看这个。
