# dialogue chunk 0012  entries 4401-4800 of 10370
# seq	block	idx	speaker	source	target
4417	map259_15a9702c	0	char_damek	Howl, this is no time to be petty.\nWe need to put our heads together and figure this out.\nLet's see — it's a small fleet. Maybe only half the size of ours.	豪尔，现在不是计较的时候。\n我们得一起动动脑筋，把这事想清楚。\n让我看看——是支小舰队。大概只有我们的一半。
4418	map259_573020ab	0	char_howl	Naval warfare was not something The Monarchy practiced.\nWe lived in peace, Damek. Our world was not discordant like this one.	海战并非君主国所长。\n我们曾生活在和平之中，达梅克。我们的世界不像这里这般纷乱。
4419	map259_c7e92ed1	0		We exchange glances. Damek seems uncertain, and a little worried.{w}\nHe strikes a pose of thought, and it's a while before he breaks the silence.	我们交换了眼神。达梅克似乎犹豫不决，还有点担忧。{w}\n他摆出沉思的姿态，过了好一会儿才打破沉默。
4420	map259_000087b9	0	char_damek	Okay, I'll do it. We know this battle is lost if [firstname] doesn't make it ashore.\nSo our goal should be securing the safety of this boat, and the lives of those on board.\nThis is when we need to rely on everyone's strengths. We need the Pirates to take action.	好，我来。我们知道，如果[firstname]不能上岸，这场仗就输了。\n所以我们的目标应该是确保这艘船的安全，以及船上所有人的性命。\n这时候就该依靠每个人的长处。我们需要海盗们出手。
4421	map259_4f4074c3	0		He waves over Alex.	他招手叫来亚历克斯。
4422	map259_84f2de87	0	char_damek	Alex, we need you to order your forces to charge.\nThis is precisely why I wanted to form a treaty. For battle at sea.\nI need you to occupy the forces. Distract them while we slip by.	亚历克斯，我需要你下令让你的部队冲锋。\n这正是我想缔结条约的原因。为了海战。\n我需要你缠住他们的兵力。在我们溜过去时分散他们的注意力。
4423	map259_c70a9cd6	0	char_jit_map259_1_0_103	Slip by...? They'll notice you right away.\nBaltean ships are equipped with projectile weaponry.\nOne or two good shots and you'll be underwater in minutes.	溜过去……？他们马上就会发现你们。\n巴尔泰的船都配备了投射武器。\n只要挨上两发好炮，你们几分钟内就会沉进水里。
4424	map259_3055957b	0	char_damek	That's what I'm counting on.	我正求之不得。
4425	map259_f959ff5d	0	char_jit_map259_1_0_103	Huh...?	嗯……？
4426	map259_d6261f1e	0	char_damek	We're going to let them sink this ship.	我们要让他们把这艘船击沉。
4427	map259_8610f394	0	char_jit_map259_1_0_103	Are you crazy...?	你疯了吗……？
4428	map259_b773a87e	0	char_damek	I have a plan, Alex. Everybody listen up.\nWe'll time it so we're close by when they hit us.\nAs we sink, we can hop over to their ship and hijack it.	我有计划，亚历克斯。大家听好。\n我们要算好时机，让他们开火时我们就在近旁。\n趁船下沉，我们就能跳到他们的船上，把它夺过来。
4429	map259_cb7335a3	0	char_damek	Using their own projectile weapons, we'll start sinking them one by one.\nTheir attention will be divided. They'll be getting attacked from multiple sides.\nWe can use that to our advantage. They won't be able to retaliate through the chaos.	用他们自己的投射武器，我们就能一艘一艘地把他们击沉。\n他们的注意力会被分散，会遭到多方夹击。\n我们可以借此占据上风。混乱之中，他们根本无法还击。
4430	map259_42a15d0c	0	char_jit_map259_1_0_103	Right, of course.\nShould I send the order right now?	对，当然。\n我现在就下令吗？
4431	map259_59c84abb	0	char_damek	Yeah. We need to do this immediately.\nThere's no room for error. This is the end.	对。我们必须立刻行动。\n不容有失。这是最后的决战。
4432	map259_c08d1796	0	char_jit_map259_1_0_103	Yes, sir!	是，长官！
4433	map259_80c3d46a	0		Alex runs off and climbs the netting of the ship.{w}\nI look over at the other ships, and pirates start doing the same.{w}\nIt's almost like they have an entire language to communicate over long distances.	亚历克斯跑开，爬上了船上的网绳。{w}\n我望向其他船只，海盗们也开始做同样的事。{w}\n他们简直像有一套完整的语言，能在远距离互相沟通。
4434	map259_b9885ea2	0		He waves over Nada.	他招手叫来娜达。
4435	map259_cba84b67	0	char_damek	Nada, we need you to order your forces to charge.\nThis is precisely why I wanted to form a treaty. For battle at sea.\nI need you to occupy the forces. Distract them while we slip by.	娜达，我需要你下令让你的部队冲锋。\n这正是我想缔结条约的原因。为了海战。\n我需要你缠住他们的兵力。在我们溜过去时分散他们的注意力。
4436	map259_13e95f1b	0	char_jit_map259_1_0_273	Slip by...? They'll notice you right away.\nBaltean ships are equipped with projectile weaponry.\nOne or two good shots and you'll be underwater in minutes.	溜过去……？他们马上就会发现你们。\n巴尔泰的船都配备了投射武器。\n只要挨上两发好炮，你们几分钟内就会沉进水里。
4437	map259_4a71677c	0	char_damek	That's what I'm counting on.	我正求之不得。
4438	map259_7c01f73f	0	char_jit_map259_1_0_273	Excuse me...?	你说什么……？
4439	map259_c82fd031	0	char_damek	We're going to let them sink this ship.	我们要让他们把这艘船击沉。
4440	map259_6cc01b1f	0	char_jit_map259_1_0_273	You can't be serious.	你不是认真的吧。
4441	map259_95094441	0	char_damek	I have a plan, Nada. Everybody listen up.\nWe'll time it so we're close by when they hit us.\nAs we sink, we can hop over to their ship and hijack it.	我有计划，娜达。大家听好。\n我们要算好时机，让他们开火时我们就在近旁。\n趁船下沉，我们就能跳到他们的船上，把它夺过来。
4442	map259_f4be5da6	0	char_damek	Using their own projectile weapons, we'll start sinking them one by one.\nTheir attention will be divided. They'll be getting attacked from multiple sides.\nWe can use that to our advantage. They won't be able to retaliate through the chaos.	用他们自己的投射武器，我们就能一艘一艘地把他们击沉。\n他们的注意力会被分散，会遭到多方夹击。\n我们可以借此占据上风。混乱之中，他们根本无法还击。
4443	map259_6543b957	0	char_jit_map259_1_0_273	A bold move, you know.\nDo you want me to send the order...?	这可是大胆的一步。\n要我下令吗……？
4444	map259_ae151eb3	0	char_damek	Yeah. We need to do this immediately.\nThere's no room for error. This is the end.	对。我们必须立刻行动。\n不容有失。这是最后的决战。
4445	map259_35c09913	0	char_jit_map259_1_0_273	Sure thing.	没问题。
4446	map259_ce2aa8a3	0		Nada runs off and climbs the netting of the ship.{w}\nI look over at the other ships, and pirates start doing the same.{w}\nIt's almost like they have an entire language to communicate over long distances.	娜达跑开，爬上了船上的网绳。{w}\n我望向其他船只，海盗们也开始做同样的事。{w}\n他们简直像有一套完整的语言，能在远距离互相沟通。
4447	map259_98351194	0		That was an impressive sight to see.{w}\nHowever, seeing Damek think on his feet was equally impressive.{w}\nWith a sigh and a smile, confidence overtakes the panic from moments before.	那景象着实令人叹为观止。{w}\n不过，看着达梅克临机应变，同样令人钦佩。{w}\n随着一声叹息和一抹微笑，信心压过了片刻前的惊慌。
4448	map259_eb16eb69	0	char_howl	Damek. We must say, that was pretty impressive.\nHopefully now you realize that visions only hold you back.	达梅克。我们得说，那相当了得。\n但愿你现在明白，预知只会束缚你。
4449	map259_28ce8f80	0	char_damek	Huh...?	嗯……？
4450	map259_08c1ba11	0	char_howl	Look at what happened back in the Rebel HQ.\nYou relied on a vision. You tried to fulfill some prophecy.\nIn a way, that is limiting. You plan your strategy around certainties.	想想在反抗军总部发生的事。\n你依赖预知，试图实现某个预言。\n某种程度上，那是一种束缚。你围绕着确定之事来制定策略。
4451	map259_3511b779	0	char_howl	But there are no certainties in war.\nAssume that the enemy has a counter for your every action.\nIn this case — we should also plan for a scenario where the enemy prevails.	但战争中没有什么确定之事。\n要假设敌人对你们的每个行动都有应对之策。\n就这次而言——我们也该为敌人获胜的情形做好准备。
4452	map259_3b7f1d8b	0		Damek shakes his head.	达梅克摇了摇头。
4453	map259_85009a89	0	char_damek	They won't. Simply because we can't afford it.\nAny losses at this point would mean the end of our cause.\nTrust in the Pirates, Howl. Trust in all of us. We can do this.	他们不会赢。只因为我们输不起。\n此刻任何损失都意味着我们事业的终结。\n相信海盗们，豪尔。相信我们所有人。我们能行。
4454	map259_e7f2e16e	0		Howl simply nods. Moments later, the pirates launch their assault.{w}\nWe all lose our balance as our ship takes a sharp turn, moving in a new direction.{w}\nThis was a risky plan, but like Damek requested, I chose to place my trust in him.	豪尔只是点了点头。片刻之后，海盗们发起了进攻。{w}\n船猛地一转，驶向新的方向，我们全都失去了平衡。{w}\n这是个冒险的计划，但正如达梅克所请，我选择相信他。
4455	map259_37d66426	0		If trust wouldn't carry us to victory, then it would be our strength and resolve.{w}\nI hold on to the side of the ship as our speed increases. Everybody braces themselves.{w}\nThey're not sure what's going on, so Damek draws his sword and raises it into the air.	如果信任不能带我们走向胜利，那就靠我们的力量与决心。{w}\n船速渐增，我紧紧抓住船舷。所有人都绷紧了身体。{w}\n他们不清楚发生了什么，于是达梅克拔出剑，高高举向空中。
4456	map260_e6342abe	0	char_damek	Everybody, listen up! The final hour is upon us.\nOur Pirate army will be charging against the enemy fleet.\nWhile they're distracted, we'll slip in and hijack one of their ships.	各位，听好！最后的时刻到了。\n我们的海盗大军将向敌方舰队发起冲锋。\n在他们被牵制时，我们就溜进去，夺下他们的一艘船。
4457	map260_26d3d198	0	char_damek	That means we'll be sacrificing this vessel.\nSo don't be alarmed if they deal us a fatal blow.\nAs we're sinking, we'll jump over and board the enemy.	也就是说，我们要牺牲这艘船。\n所以就算他们给我们致命一击，也不要惊慌。\n船下沉时，我们就跳过去登上敌舰。
4458	map260_25dc590c	0	char_damek	Their ships are equipped with projectile weaponry.\nUsing their own ship, we will turn their weapons against them.\nThey won't know where to focus, and we'll use the chaos to our advantage.	他们的船上装备了投射武器。\n用他们自己的船，我们要让他们的武器反过来对付他们。\n他们会不知道该把火力集中在哪里，我们就利用这场混乱占得上风。
4459	map260_c83aa4b0	0		He starts to talk a bit louder as our ship picks up speed.{w}\nWe move away from the main fleet, preparing to approach from the flank.{w}\nI notice the soldiers nod, accepting Damek's orders and plan without hesitation.	随着船速加快，他提高了嗓门。{w}\n我们驶离主舰队，准备从侧翼逼近。{w}\n我注意到士兵们纷纷点头，毫不犹豫地接受了达梅克的命令和计划。
4460	map260_3a14540e	0	char_damek	If things go south, I need all of you to protect [firstname]. \nWithout him, we will lose not only this battle, but the war as well.\nHis life, and the blade that he carries, should be our top priority.	如果情况不妙，我需要你们所有人保护[firstname]。\n没有他，我们不仅会输掉这场战斗，还会输掉整场战争。\n他的性命，以及他携带的那把剑，必须是我们最优先保护的东西。
4461	map260_f5658cb7	0	char_damek	If things go south, I need all of you to protect [firstname].\nWithout her, we will lose not only this battle, but the war as well.\nHer life, and the blade that she carries, should be our top priority.	如果情况不妙，我需要你们所有人保护[firstname]。\n没有她，我们不仅会输掉这场战斗，还会输掉整场战争。\n她的性命，以及她携带的那把剑，必须是我们最优先保护的东西。
4462	map260_ed605b80	0	char_damek	Do I make myself clear!?	我说清楚了吗！？
4463	map260_f67a7bf9	0		Everybody cheers in approval, and raises their sword like Damek.{w}\nThen, we all stand and watch the bulk of our fleet as the battle begins.{w}\nWe slowly move away from the action, and I can tell that some are relieved.	众人齐声欢呼赞同，像达梅克那样举起了剑。{w}\n随后，战斗打响，我们全都站着望向舰队主力。{w}\n我们缓缓驶离战场，我能看出有些人松了口气。
4464	map260_ebeb83b6	0		As soon as the pirates get close enough, The Honor Guard retaliates.{w}\nThey launch heavy projectiles from catapults, and shoot harpoons from wooden structures.{w}\nThe pirates, with their sailing expertise, are mostly able to counter by altering their trajectory.	海盗们刚一靠近，荣誉卫队就展开了反击。{w}\n他们用投石机发射沉重的弹丸，从木制结构上射出鱼叉。{w}\n海盗们凭借精湛的航海本领，大多能通过改变航向来应对。
4465	map260_900b7713	0		However, not all of them can do so. I witness several ships get torn apart and start to sink.{w}\nMy heart sinks with them, knowing that they were willing to sacrifice themselves for {i}me{/i}.{w}\nIt seems that the battle is on in full force. They get closer, and start to board each other.	然而，并非所有人都能做到。我眼看着好几艘船被撕裂，开始下沉。{w}\n我的心也随之沉了下去，因为我知道他们甘愿为{i}我{/i}牺牲。{w}\n战斗似乎已全面展开。双方越靠越近，开始互相登船厮杀。
4466	map260_0c0a1ba8	0		I can hear swords clashing as The Honor Guard tries to defend against the pirates' charge.{w}\nShips on both sides start to sink, and soon enough, it's almost impossible to see what's happening.{w}\nFrom this distance, it's too chaotic. But if enemy ships are sinking, we must've seized some weapons.	伴随着荣誉卫队抵抗海盗冲锋的厮杀声，我能听见刀剑相交。{w}\n双方的船只都开始下沉，很快，几乎看不出战况如何。{w}\n从这个距离看，一切太过混乱。但既然敌舰在沉没，我们一定已经夺下了一些武器。
4467	map260_7a6d17cb	0		That means the tables have started to turn. But it's up to us to play our part, as well.{w}\nI turn back and look at where we're headed. We're dangerously close to some enemy ships.{w}\nDamek calls out to everybody, shifting their attention away from the distant battle.	这意味着局势开始逆转。但也得靠我们演好自己这一出。{w}\n我回头看了看我们前进的方向。我们已危险地逼近几艘敌舰。{w}\n达梅克高声呼喊众人，把他们的注意力从远处的战斗上拉了回来。
4468	map260_7f079c88	0	char_damek	This is it. There is {i}no{/i} turning back...!\nEverybody brace yourselves to charge!	就是现在。已经{i}没有{/i}回头路了……！\n所有人做好准备，准备冲锋！
4469	map260_2189a88a	0		I can see The Honor Guard prepare their weapons.{w}\nWhen I scan my surroundings, I can see our forces prepare as well.{w}\nA line of archers forms, ready to attack the enemies at a moment's notice.	我能看到荣誉卫队在准备武器。{w}\n环顾四周，我看到我们的部队也在准备。{w}\n一排弓箭手列好阵型，随时准备向敌人发动攻击。
4470	map260_2a5123f5	0	char_damek	Hold...!	稳住……！
4471	map260_95fea8f8	0		He places a fist in the air. An intense silence follows.{w}\nBoth sides are armed. The question is, who attacks first...?{w}\nI take a deep breath, and pull out The Blade of Exodus.	他把拳头举向空中。随之而来的是死一般的寂静。{w}\n双方都已持械。问题是，谁会先出手……？{w}\n我深吸一口气，拔出了流亡之刃。
4472	map260_bc3bc0b1	0	char_damek	Hold...!	稳住……！
4473	map260_4cc9d8f3	0		I look over at the ships we've left behind. The numbers are easily halved.{w}\nBut this goes for the enemy as well. This was clearly the turning point.{w}\nWhat happened next would decide the fate of our entire cause.	我望向我们身后的那些船。数量显然已减半。{w}\n但敌人也一样。这显然就是转折点。{w}\n接下来发生的事，将决定我们整个事业的命运。
4474	map260_1325cda3	0		And it began with a barrage of projectile weaponry.{w}\nThe enemy attacked our ship with everything they had.{w}\nI can feel the hull get torn apart, and everything starts shaking.	而它始于一场投射武器的齐射。{w}\n敌人倾尽所有攻击我们的船。{w}\n我能感觉到船体被撕裂，一切都开始晃动。
4475	map260_16bfee37	0	char_damek	Fire...!	开火……！
4476	map260_6152e01e	0		The archers return fire, knocking out the suits of armor manning the weapons.{w}\nI look back at the wheel of the ship, and Alex spins it, turning us toward the enemy vessels.	弓箭手们还击，击倒了操作武器的铠甲兵。{w}\n我回头看向船舵，亚历克斯转动舵轮，让船转向敌舰。
4477	map260_fa4e0702	0	char_jit_map260_1_0_192	I hope you're ready to jump...!	希望你准备好跳了……！
4478	map260_b9402d6e	0		The archers return fire, knocking out the suits of armor manning the weapons.{w}\nI look back at the wheel of the ship, and Nada spins it, turning us toward the enemy vessels.	弓箭手们还击，击倒了操作武器的铠甲兵。{w}\n我回头看向船舵，娜达转动舵轮，让船转向敌舰。
4479	map260_fafe8c51	0	char_jit_map260_1_0_207	This is it. Get ready to jump...!	就是现在。准备跳……！
4480	map261_26bd7fa7	0		Damek nods, and then a moment later, everything erupts into chaos.{w}\nOur forces jump to the enemy ship, after a long running start.{w}\nThey land safely, and start decimating The Honor Guard.	达梅克点了点头，片刻之后，一切都陷入了混乱。{w}\n我们的部队经过长距离助跑，跳上了敌舰。{w}\n他们安全落地，开始大肆屠戮荣誉卫队。
4481	map261_5bbc5242	0	char_damek	See you on the other side, [firstname].	另一边见，[firstname]。
4482	map261_be2fdf0d	0		With a smirk, he follows our soldiers, jumping across to the enemy ship.{w}\nLanding with a roll, he immediately starts fighting, displaying impressive skill.{w}\nI didn't get to see him fight in our HQ {i}or{/i} in Alarinthia. It's quite the sight.	他咧嘴一笑，跟着我们的士兵跳向敌舰。{w}\n他就地一滚落地，立刻投入战斗，展现出惊人的身手。{w}\n我在总部{i}和{/i}阿拉林西亚都没机会看他出手。这景象真是难得。
4483	map261_a813ec85	0		He dodges the enemy attacks with ease, and retaliates with expertise.{w}\nTaking out multiple suits of armor with a single swing, he clearly holds his own.{w}\nI turn around, and order the remaining soldiers to charge. I save myself for last.	他轻松闪避敌人的攻击，以娴熟的技巧还击。{w}\n一挥剑就击倒好几具铠甲兵，显然游刃有余。{w}\n我转过身，命令剩下的士兵冲锋。我把自己留到最后。
4484	map261_58306748	0		But before I jump, I notice that Alex is still at the wheel.{w}\nI shout his name, and tell him to get across as soon as possible.{w}\nThe ship has already started to sink — and water rises at my feet.	但在我起跳之前，我注意到亚历克斯还在舵轮旁。{w}\n我大喊他的名字，让他尽快过去。{w}\n船已经开始下沉——水漫到了我的脚边。
4485	map261_b975a1ee	0	char_jit_map261_1_0_49	You know — any good Captain is supposed to go down with their ship.\nBut I guess there's no point living my life by an outdated code of honor.\nThanks to the treaty, there'll be a new life waiting for me after all of this.	你知道——好船长本该与自己的船一同沉没。\n但我想，按过时的荣誉准则过日子也没什么意义。\n多亏了那份条约，这一切结束后，会有新生活在等着我。
4486	map261_bf0d82cd	0		He leaves the wheel behind, and places a hand on my shoulder.	他离开舵轮，把手搭在我的肩上。
4487	map261_7b904f5c	0	char_jit_map261_1_0_49	And honestly, it's all thanks to you.\nLet's make this jump together, [firstname].\nWe're a team until the end. No matter what.	说实话，这全都要感谢你。\n我们一起跳吧，[firstname]。\n我们是同生共死的伙伴。无论如何。
4488	map261_e332c4af	0		No matter what.	无论如何。
4489	map261_8fb4283b	0		We move to the opposite side of the ship, putting distance between us and the enemy vessel.{w}\nI notice that most of The Honor Guard has fallen, and our soldiers are manning the weaponry.{w}\nThat's a good sign. With a feeling that victory is ours, Alex and I start to sprint toward the enemy.	我们移动到船的另一侧，与敌舰拉开距离。{w}\n我注意到荣誉卫队大多已经倒下，我们的士兵正在操作武器。{w}\n这是个好兆头。怀着胜利在望的感觉，我和亚历克斯开始向敌人冲刺。
4490	map261_8b3d1d34	0		He makes it there first, jumping up on the railing of our ship and lauching himself across the gap.{w}\nI'm not too far behind, and I jump up on the railing moments after. However, I make it no further.{w}\nAn arrow pierces through my shoulder, and I fall back onto our ship, in a pool of freezing water.	他先到了那里，跳上我们船的栏杆，腾身越过空隙。{w}\n我紧随其后，片刻后也跳上栏杆。然而，我再也无法向前。{w}\n一支箭射穿了我的肩膀，我跌回自己的船上，落在冰冷的水洼里。
4491	map261_2fc056d4	0		But before I jump, I notice that Nada is still at the wheel.{w}\nI shout her name, and tell her to get across as soon as possible.{w}\nThe ship has already started to sink — and water rises at my feet.	但在我起跳之前，我注意到娜达还在舵轮旁。{w}\n我大喊她的名字，让她尽快过去。{w}\n船已经开始下沉——水漫到了我的脚边。
4492	map261_5357c1e2	0	char_jit_map261_1_0_106	You know, the code of honor states that a Captain should go down with her ship.\nIf it weren't for that treaty, I'd be ready to let myself die right here and now.\nI think my new nation will change things up a bit. No more stupid sacrifices.	你知道，荣誉准则规定船长应当与自己的船一同沉没。\n要不是那份条约，我此刻就甘愿死在这里。\n我想我的新国家会有所改变。不再有愚蠢的牺牲。
4493	map261_6967c7a6	0		She leaves the wheel behind, and places a hand on my shoulder.	她离开舵轮，把手搭在我的肩上。
4494	map261_b2803f98	0	char_jit_map261_1_0_106	I have to thank you for what you've done, [firstname].\nNow let's make this jump — there's still so much left to do.	我得谢谢你做的一切，[firstname]。\n现在我们一起跳吧——还有很多事要做。
4495	map261_fd6d3a09	0		A sly smirk appears on her face.	她脸上浮现出一抹狡黠的笑。
4496	map261_70e18ec8	0	char_jit_map261_1_0_106	Hey — first one there gets more suits to kill. \nDon't want to keep them waiting, right?	嘿——先到的人能多杀几具铠甲。\n可别让他们等太久，对吧？
4497	map261_f4d1a0ea	0		We move to the opposite side of the ship, putting distance between us and the enemy vessel.{w}\nI notice that most of The Honor Guard has fallen, and our soldiers are manning the weaponry.{w}\nThat's a good sign. With a feeling that victory is ours, Nada and I start to sprint toward the enemy.	我们移动到船的另一侧，与敌舰拉开距离。{w}\n我注意到荣誉卫队大多已经倒下，我们的士兵正在操作武器。{w}\n这是个好兆头。怀着胜利在望的感觉，我和娜达开始向敌人冲刺。
4498	map261_3d805706	0		She makes it there first, jumping up on the railing of our ship and lauching himself across the gap.{w}\nI'm not too far behind, and I jump up on the railing moments after. However, I make it no further.{w}\nAn arrow pierces through my shoulder, and I fall back onto our ship, in a pool of freezing water.	她先到了那里，跳上我们船的栏杆，腾身越过空隙。{w}\n我紧随其后，片刻后也跳上栏杆。然而，我再也无法向前。{w}\n一支箭射穿了我的肩膀，我跌回自己的船上，落在冰冷的水洼里。
4499	map261_f73da70c	0		I pull out the arrow with a grunt. Blood oozes from the wound, but it's nothing major.{w}\nWe could patch it up as soon as the enemy ships were taken care of. I rise to my feet.{w}\nLooking up, I immediately notice the source of the arrow. It wasn't The Honor Guard.	我闷哼一声拔出了箭。血从伤口渗出，但不算严重。{w}\n等解决完敌舰，就能马上包扎。我站起身来。{w}\n抬头一看，我立刻注意到箭是从哪来的。那不是荣誉卫队。
4500	map261_d7798246	0		It was Shane.	是肖恩。
4501	map261_f586da13	0		With an evil smirk, he jumps across, boarding our ship. It's still sinking, but I have time.{w}\nIf I can take care of him fast enough, then I'd be able to carry out my plan as originally intended.{w}\nInstead of coming for me, he runs toward the wheel, steering our ship away from the chaos.	他带着邪恶的笑意跳了过来，登上了我们的船。船还在下沉，但我还有时间。{w}\n只要我能足够快地解决他，就能按原计划行事。{w}\n他没有朝我来，而是跑向舵轮，把我们的船驶离混乱。
4502	map261_cf2546fa	0		That wasn't good. My time was limited if we were both sinking and making the distance greater.{w}\nHe must know exactly what he's doing. Part of me wonders if we played into some sort of trap.{w}\nI look at my allies, and they seem to be doing a good enough job as they enact our plan.	这可不妙。如果双方都在下沉，距离又越来越远，我的时间就有限了。{w}\n他一定清楚自己在做什么。我有些怀疑我们是不是落入了某种陷阱。{w}\n我看向同伴们，他们执行计划时似乎做得还不错。
4503	map261_0805524f	0		My fist shakes as I grip The Blade of Exodus. Shane scoffs as he watches.{w}\nI shout at him in anger and despair. I call him a traitor, and condemn him.{w}\nHe almost killed Damek. He caused irreparable damage to my family...!	我紧握着流亡之刃，拳头在颤抖。肖恩看着，嗤笑了一声。{w}\n我带着愤怒与绝望对他大喊，骂他是叛徒，谴责他。{w}\n他差点杀了达梅克。他给我的家人造成了无法弥补的伤害……！
4504	map262_33f07981	0	char_shane	A traitor...!? Not from where I'm standing.\nDamek abandoned {i}me{/i}, and it's all because of you!\nHe's a selfish fool. All he cares about is that stupid sword...!	叛徒……！？在我眼里可不是这样。\n达梅克抛弃了{i}我{/i}，全都是因为你！\n他是个自私的蠢货。他在乎的只有那把破剑……！
4505	map262_d6f88c4e	0		I keep walking toward him, and the ship shakes violently.{w}\nWater keeps spilling on the deck, and I'm standing almost ankle-deep.	我继续朝他走去，船剧烈地摇晃着。{w}\n水不断涌上甲板，我站着时水几乎没过了脚踝。
4506	map262_84a1736e	0	char_shane	I had a plan. {i}We{/i} had a plan...! And he threw it all away.\nThe moment you walked through that door, he let you replace me.\nHe left me to rot in The Triumvirate's prison because you were more convenient.	我有个计划。{i}我们{/i}有个计划……！而他把它全扔了。\n你走进那扇门的那一刻，他就让你取代了我。\n他把我丢在三人执政团的监狱里烂掉，因为用你更方便。
4507	map262_608c4bcd	0		That's not true! I try and reason with Shane, but to no avail.	不是那样的！我试着跟肖恩讲理，但毫无作用。
