# dialogue chunk 0015  entries 5601-6000 of 10370
# seq	block	idx	speaker	source	target
5611	map307_0b0e0a48	0		The Triumvir looks down at both of us, and sighs.	执政官俯视着我们两人，叹了口气。
5612	map307_3063bc7f	0	char_the_triumvirate	You think that you can fool us so easily?\nWe know where your allegiance lies, Sovy.\nThere is nothing in this world we cannot see.	你以为能这么轻易骗过我们吗？\n我们知道你忠于谁，索维。\n这世上没有任何东西能逃过我们的眼睛。
5613	map307_cb04d6ea	0		Sovy gritted his teeth. I could tell that he was angry.{w}\nI'm confused, but I trust him. I knew he was on my side.{w}\nAt least, that's what I thought. Everything changes in an instant.	索维咬紧了牙关。我能看出他动了怒。{w}\n我很困惑，但我信任他。我知道他站在我这边。{w}\n至少，我是这么以为的。而一切都在瞬间改变了。
5614	map307_bacdbcac	0	char_sovy	Everything I did, I did for you...!\nWere you really too foolish to realize that!?\nMy attempt to help The Rebellion was only an act!	我所做的一切，都是为了你们……！\n你们真的蠢到看不出来吗！？\n我帮助反抗军，不过是在演戏！
5615	map307_ee686c9e	0		What..?	什么……？
5616	map307_e1e7c30d	0	char_sovy	I've brought the enemy, and the blade, to your doorstep.\nEven after this, you deny me my redemption!?	我把敌人和那把剑都送到了你们门前。\n即便如此，你们还是不肯给我赎罪的机会吗！？
5617	map307_d313daa4	0		I immediately try to run, but Sovy grabs my right arm.{w}\nAs much as I struggle, it's no use. He's too strong.{w}\nI'm filled with fright. How could he do this...!?	我立刻想逃，可索维抓住了我的右臂。{w}\n无论我怎么挣扎都无济于事。他太强了。{w}\n我满心恐惧。他怎么能做出这种事……！？
5618	map307_76d755f7	0		I immediately try to run, but Sovy grabs my left arm.{w}\nAs much as I struggle, it's no use. He's too strong.{w}\nI'm filled with fright. How could he do this...!?	我立刻想逃，可索维抓住了我的左臂。{w}\n无论我怎么挣扎都无济于事。他太强了。{w}\n我满心恐惧。他怎么能做出这种事……！？
5619	map307_156340d0	0	char_the_triumvirate	You've done nothing but bring an armed enemy into our home.\nYour judgment is clouded, Sovy. We decline your offer.	你所做的不过是把一名全副武装的敌人带进了我们的家。\n你的判断被蒙蔽了，索维。我们拒绝你的提议。
5620	map307_5a51c62a	0	char_sovy	No...!	不……！
5621	map307_a6ff3836	0		A second after, Sovy phases the blade into his hands.{w}\nThen, much to my regret, he slices through my arm with ease.{w}\nI scream, and then from the elbow down, almost nothing remains.	一秒之后，索维将剑实体化到手中。{w}\n紧接着，令我悔恨不已的是，他轻而易举地斩断了我的手臂。{w}\n我放声尖叫，而从手肘往下，几乎什么也没剩下。
5622	map307_359c41d9	0	char_sovy	Then take {i}this{/i} as an offering...!\nThat arm will never again be used against you.\nBefore all of us, [firstname] is defenseless.	那就把{i}这个{/i}当作献礼吧……！\n那条手臂再也不可能被用来对付你们了。\n在我们所有人面前，[firstname]已毫无防备。
5623	map307_bbc472e3	0		I don't feel anything, almost as if my body numbs itself from the trauma.{w}\nBut the sight is all too real. My lower arm, limp, and dead on the floor.{w}\nBlood spurts from the wound, and I look at Sovy in disbelief.	我什么都感觉不到，仿佛身体因创伤而麻木了。{w}\n可眼前的景象却无比真实。我的小臂软弱无力地瘫死在地上。{w}\n鲜血从伤口喷涌而出，我难以置信地看向索维。
5624	map307_e66bcc2f	0		He makes direct eye contact with me, and then looks at the torch.{w}\nI'm still gripping it tightly, and that's when things make sense.{w}\nWas he trying to fool them? I still have use of my good arm.	他直视着我的眼睛，随后看向那支火把。{w}\n我仍旧紧紧握着它，就在那时，我明白了一切。{w}\n他是在骗他们吗？我那条完好的手臂还能用。
5625	map307_f7b595b4	0		I slump against the wall, and use the torch to burn the wound shut.{w}\nA disgusting smell fills the air, and I can hear cracking and sizzling.{w}\nThis is all I can do, while I watch Sovy ascend the stairs with the blade.	我瘫靠在墙上，用火把将伤口烧灼封住。{w}\n一股恶臭弥漫在空气中，我能听见噼啪的灼烧声。{w}\n眼看着索维带着那把剑登上阶梯，我能做的也只有这些了。
5626	map307_1ca9c7e3	0	char_the_triumvirate	You continue to surprise us, Sovy.\nVery well. Let us talk.	你总是让我们意外，索维。\n好吧。那我们就谈谈。
5627	map307_521a0048	0		The Triumvir looks down at my scabbard.{w}\nThey definitely believe Sovy removed my dominant arm.{w}\nI don't know why any of this is happening, but I let it all unfold.	执政官低头看了看我的剑鞘。{w}\n他们显然相信索维斩断的是我的惯用手臂。{w}\n我不知道这一切为何会发生，但我任由它发展下去。
5628	map307_b687600a	0		I trust him.	我相信他。
5629	map307_d48d2ac4	0	char_sovy	Thank you, Master.\nI am sorry for letting you down in the past.\nI can only hope that this offering is enough to please you.	谢谢您，主人。\n过去让您失望了，我很抱歉。\n我只希望这份献礼足以让您满意。
5630	map307_f8a1b6f2	0		He continues to walk up the stairs, slowly, as if somewhat scared.{w}\nIf I were him, I wouldn't want to make any sudden movements, either.{w}\nThe Triumvirate has the advantage here. All we could do was try our best.	他继续缓缓走上阶梯，仿佛有些害怕。{w}\n如果我是他，我也不会想做出任何突然的动作。{w}\n在这里，占上风的是三人执政团。我们能做的只有尽力而为。
5631	map307_780f9df7	0	char_sovy	Remove threats, to ensure the continued reign of Alestia's leaders.\nIs that not what you wanted..? Is that not the role of The Grand Inquisitor?	清除威胁，以确保阿莱斯蒂亚的统治者能长久掌权。\n这不正是您想要的吗……？这不正是大审判官的职责吗？
5632	map307_ecce2254	0		As he speaks, he reaches the top of the stairs, and faces his Master.{w}\nThe Triumvir lets out another loud sigh, and proceeds to nod a few times.{w}\nBy now, I'm almost coherent again, and the wound bleeds no more. Burnt shut.	他说着，走到了阶梯顶端，面对着他的主人。{w}\n执政官又重重叹了口气，接着点了几下头。{w}\n此时，我几乎恢复了清醒，伤口也不再流血了。已经被灼烧封住。
5633	map307_495a6b31	0	char_the_triumvirate	You are right. Kneel, Sovy, and pledge your loyalty.\nThen, turn that blade on The Monarch, and take his soul.\nThat's all we need. The blade, and the power inside him.	你说得对。跪下吧，索维，宣誓效忠。\n然后，把那把剑转向君主，取走他的灵魂。\n我们要的就这些。那把剑，以及他体内的力量。
5634	map307_0770da87	0	char_the_triumvirate	You are right. Kneel, Sovy, and pledge your loyalty.\nThen, turn that blade on The Monarch, and take her soul.\nThat's all we need. The blade, and the power inside her.	你说得对。跪下吧，索维，宣誓效忠。\n然后，把那把剑转向君主，取走她的灵魂。\n我们要的就这些。那把剑，以及她体内的力量。
5635	map307_f1465336	0		Sovy immediately drops the blade to his side, and kneels down.{w}\nIt hits the ground with a loud metallic clang, then rests there, motionless.	索维立刻将剑垂到身侧，跪了下来。{w}\n剑落在地上，发出一声铿锵的金属巨响，随后静止不动地躺在那儿。
5636	map307_0f960d9b	0	char_sovy	Yes, whatever you say. I will continue to serve.\nAs The Grand Inquisitor, I have only one goal.\nRemoving threats to the throne of Alestia.	是，一切都听您的。我会继续效力。\n作为大审判官，我只有一个目标。\n清除对阿莱斯蒂亚王座的威胁。
5637	map307_84a41d24	0		He trembles, frightened, as The Triumvir nods.	执政官点了点头，他则害怕地颤抖着。
5638	map307_1b01aeb1	0	char_sovy	And I shall start with you...	那么，就从你们开始吧……
5639	map307_613f238e	0		A moment later, the blade disappears from the ground.{w}\nBut it doesn't return to Sovy's hands, or even mine.{w}\nIt phases directly through the chest of The Triumvir.	片刻之后，地上的剑消失了。{w}\n但它没有回到索维手中，也没有回到我的手中。{w}\n它径直穿过了那位执政官的胸膛。
5640	map307_89e4b442	0	char_the_triumvirate	S-Sovy...!?	索、索维……！？
5641	map307_40029689	0		He rises to his feet, and grips the handle of the blade.{w}\nI can see tears streaming from his eyes. Sad at what he's done.{w}\nHe's shaking, as if he almost refuses to believe that this is real.	他站起身来，握住剑柄。{w}\n我能看见泪水从他眼中涌出。他是为自己的所作所为而悲伤。{w}\n他浑身发抖，仿佛几乎不愿相信这是真的。
5642	map307_01c9b25e	0	char_sovy	I hate that you're making me do this...\nI hate the man that you've made me become...	我恨你们逼我做出这种事……\n我恨你们把我变成了这样的人……
5643	map307_1e74e8eb	0	char_the_triumvirate	S-Sovy...	索、索维……
5644	map307_5288c1c2	0		And a moment later, he pulls out the blade.{w}\nThen, with a harsh kick, The Triumvir flies off the edge.{w}\nI can hear them scream as they fall, and then, the screams fade.	片刻之后，他拔出了剑。{w}\n接着，一脚狠狠踢出，那位执政官飞出了阶梯边缘。{w}\n我能听见他们坠落时的惨叫，随后，那叫声渐渐消散。
5645	map307_a24f25db	0		Sovy drops the blade, and then drops back down to his knees.{w}\nI start walking up the stairs, shocked at what I just saw.{w}\nOne of them was dead...? Now, only two more remain.	索维丢下剑，又颓然跪倒在地。{w}\n我震惊于方才所见，开始向阶梯上走去。{w}\n他们中的一个死了……？现在，只剩下两个了。
5646	map307_714d1141	0	char_sovy	[firstname]...\nTake the blade and go.\nEnd this foolish war. Please...	[firstname]……\n带上那把剑，走吧。\n终结这场愚蠢的战争。求你了……
5647	map307_f59d8a5f	0		I summon the blade back into my hand, and walk up the stairs.{w}\nI stop, as I arrive beside him. But he simply shakes his head.{w}\nI consider placing my hand on his shoulder, but it's no use.	我将剑召回手中，走上阶梯。{w}\n走到他身边时，我停下脚步。可他只是摇了摇头。{w}\n我想把手搭在他肩上，却毫无意义。
5648	map307_7d7ba634	0	char_sovy	Just go...	走吧……
5649	map307_83e9f35f	0		With a sigh of regret, I realize that there's nothing I can do.{w}\nI wouldn't even have time to chastise him. I decide to enter their chambers.{w}\nHis cries fill my ears, and dissipate with each step I take toward the end.	我遗憾地叹了口气，意识到自己什么也做不了。{w}\n我甚至没有时间责备他。我决定走进他们的议事厅。{w}\n他的哭声灌满我的耳朵，随着我一步步走向终点而渐渐消散。
5650	map307_dab72341	0		Either the end of The Triumvirate, or the end of myself...	要么是三人执政团的终结，要么是我自己的终结……
5651	map307_37996d32	0	char_sovy	[firstname], I'm sorry...\nI think this is the end for me.\nHonestly, it {i}has{/i} been for a long time.	[firstname]，对不起……\n我想这就是我的终点了。\n说实话，它{i}早就{/i}是了。
5652	map307_dfe01307	0		I summon the blade back into my hand.{w}\nIt was clear that he needed some consolation.{w}\nBut, a second later, I realize I'd never get the chance.	我将剑召回手中。{w}\n他显然需要一些安慰。{w}\n可一秒之后，我意识到自己再也没有这个机会了。
5653	map307_2dd9a686	0		With tears in his eyes, he throws himself off the edge of the stairs.{w}\nI start to run up the stairs, but it's no use. It's far too late when I get to the top.{w}\nHe falls, but lets out no scream. He faces his end with courage, unlike his Master.	他眼含泪水，纵身跃出了阶梯边缘。{w}\n我拔腿向阶梯上奔去，却无济于事。等我赶到顶端时，早已太迟了。{w}\n他坠落了，却没有发出一声叫喊。他勇敢地面对了自己的结局，不像他的主人。
5654	map307_2e7dec67	0		There was nothing I could do. {w}\nI couldn't waste a second now that I was here.{w}\nMourning him, or crying, would only result in death.	我无能为力。{w}\n既然已经来到这里，我一秒也不能浪费。{w}\n为他哀悼，或是哭泣，只会招来死亡。
5655	map307_16676ee3	0		I'm full of regret. How could I save the world, if I couldn't even save {i}him{/i}?{w}\nThat worry rises within me as I slowly enter The Triumvirate's chambers.{w}\nI have no idea what awaited me, but I knew that it would be the end.	我满心悔恨。如果连{i}他{/i}都救不了，我又怎么能拯救这个世界？{w}\n当我缓缓走进三人执政团的议事厅时，这份忧虑在心中升起。{w}\n我不知道前方等待我的是什么，但我知道，那将是终点。
5656	map307_dab72341_1	0		Either the end of The Triumvirate, or the end of myself...	要么是三人执政团的终结，要么是我自己的终结……
5657	map306_2be4ffc8	0		The ringing of the bell echoes in my ears. It's almost deafening.{w}\nI'm relieved to know that Fortaime survived, and succeeded.{w}\nMe and Ulric stand in the darkness, and it's hard to see.	钟声在耳中回荡，几乎震耳欲聋。{w}\n得知福泰姆活了下来，并且成功了，我松了口气。{w}\n我和乌尔里克站在黑暗中，四周几乎什么都看不清。
5658	map306_dae4fd2b	0	char_ulric	Here, you'll be needing this.	给，你会需要这个。
5659	map306_3a18b6fe	0		He hands me a torch that was hung against the wall.	他把一支挂在墙上的火把递给我。
5660	map306_549bf867	0	char_ulric	And watch your step as we go up those stairs.\nIf you fall off the edge — well, you know how high we are.	上楼的时候小心脚下。\n要是从边缘摔下去——你也知道我们有多高。
5661	map306_76e71f28	0		I nod. The thought filled me with fright.{w}\nI hold out the torch, and see the bizarre sight before me.{w}\nThe walls are lined with gears, just like those on the blade.	我点点头。这个念头让我不寒而栗。{w}\n我举起火把，看见了眼前那幅怪异的景象。{w}\n墙壁上排列着齿轮，就跟那把剑上的一模一样。
5662	map306_807566a2	0		They spin, and rotate in directions that they shouldn't.{w}\nIt makes no sense to me. But then again, neither does the blade.{w}\nThe gear on the base spun in a way that was impossible, too.	它们旋转着，朝着本不该转动的方向。{w}\n我完全无法理解。不过话说回来，那把剑也一样让我费解。{w}\n底座上的齿轮当初也是以不可能的方式转动的。
5663	map306_4f128004	0		Fog lines the stairs leading up to The Triumvirate's chambers.{w}\nI was confident a moment ago, but this sight fills me with unease.{w}\nI've never seen anything like it, and it's very concerning to me.	浓雾弥漫在通往三人执政团议事厅的阶梯上。{w}\n方才我还满怀信心，可这景象却让我心神不宁。{w}\n我从未见过这样的东西，这让我深感忧虑。
5664	map306_42881de4	0		I couldn't see off the edges of the stairs, and there was no railing.{w}\nThe slightest stumble could send me right back down to the atrium.{w}\nI do need to go back there. But — that's not the way I'd like to do it.	我看不清阶梯的边缘，也没有任何护栏。{w}\n稍有失足，我就会一路摔回中庭。{w}\n我确实得回去一趟。但——绝不是以我想要的方式。
5665	map306_2affec96	0	char_ulric	I have a piece of advice for you, [firstname].\nDon't let them talk to you. Just kill them, without question.\nAll they'll do is try to justify their actions, and earn your sympathy.	我有一句忠告给你，[firstname]。\n别让他们开口跟你说话。什么都别问，直接杀了他们。\n他们只会试图为自己的所作所为辩解，好博取你的同情。
5666	map306_ca6dee7c	0	char_ulric	They prey on the minds of the weak. Of those that they can mould.\nI know you're strong, but they just have this way of convincing you.\nI'd hate to see that happen to you. So remember. Kill them all.	他们专挑心智软弱、能被他们塑造的人下手。\n我知道你很坚强，可他们就是有办法说服你。\n我不愿看到你变成那样。所以记住，把他们全部杀掉。
5667	map306_e6463694	0		I tell him that I don't care what they say to me. I'm here to kill them.{w}\nThey could speak to me all they wished. They'd accomplish nothing.{w}\nAn easy goal to have in mind. But in practice — I guess I had no idea.	我告诉他，我不在乎他们对我说什么。我来这里就是为了杀他们。{w}\n他们尽可以对我畅所欲言，也改变不了什么。{w}\n这话说着容易。可真正面对时——我想我根本没有料到。
5668	map306_575b3493	0		I'd have to find out, however. Someone steps out of the room ahead of us.{w}\nAs they move toward us, I can see the white and goal of their cloak.{w}\nOne of them left their chambers...? I thought they didn't do that.	可我终究得弄清楚。这时，有人从我们前方的房间里走了出来。{w}\n当他们朝我们走来时，我看清了那件白金相间的斗篷。{w}\n他们中的一人离开了议事厅……？我还以为他们从不这样做。
5669	map306_983a3315	0	char_the_triumvirate	Ulric — this is quite a surprise.\nIt's been ages since we've seen your face.\nHave you come to grovel in the face of your defeat?	乌尔里克——真是意外。\n我们已经很久没见过你的脸了。\n你是来面对败局摇尾乞怜的吗？
5670	map306_70610b44	0	char_ulric	I've come here to end this war.\nI bring an offering. The blade, and [firstname].\nDo with him what you will, but I ask for your surrender.	我来此是为了终结这场战争。\n我带来了一份献礼。那把剑，还有[firstname]。\n你们想怎么处置他都行，但我请求你们投降。
5671	map306_4640895c	0	char_ulric	I've come here to end this war.\nI bring an offering. The blade, and [firstname].\nDo with her what you will, but I ask for your surrender.	我来此是为了终结这场战争。\n我带来了一份献礼。那把剑，还有[firstname]。\n你们想怎么处置她都行，但我请求你们投降。
5672	map306_cafdb254	0	char_ulric	Leave this world, and never return.\nLive your lives in peace, somewhere far away.\nJust stay out or our business, and leave us alone.	离开这个世界，永远别再回来。\n去远方平静地生活吧。\n别再来干涉我们的事，让我们清静。
5673	map306_bd4636f9	0		What...!? Ulric was selling me out...!?{w}\nI turn and try to run, but he immediately grabs my right arm.{w}\nI'm filled with fright. I'm not strong enough to break free from his grip.	什么……！？乌尔里克把我出卖了……！？{w}\n我转身想逃，可他立刻抓住了我的右臂。{w}\n我满心恐惧，力气不足以挣脱他的钳制。
5674	map306_094aaa38	0		What...!? Ulric was selling me out...!?{w}\nI turn and try to run, but he immediately grabs my left arm.{w}\nI'm filled with fright, but I'm not strong enough to break free from his grip.	什么……！？乌尔里克把我出卖了……！？{w}\n我转身想逃，可他立刻抓住了我的左臂。{w}\n我满心恐惧，力气不足以挣脱他的钳制。
5675	map306_2361a075	0	char_the_triumvirate	You've done nothing but bring an armed enemy into our home.\nWhat makes you think we can trust you? This is surely a trap.\nAs long as The Monarch can wield that blade, they are a threat.	你所做的不过是把一名全副武装的敌人带进了我们的家。\n你凭什么认为我们能信任你？这必定是个陷阱。\n只要君主还能使用那把剑，他们就是威胁。
5676	map306_07a0d880	0		Ulric scoffs.	乌尔里克嗤笑一声。
5677	map306_8211ce99	0	char_ulric	Then let me fix that.	那就让我来解决这个问题。
5678	map306_17ee3b74	0		A second after, Ulric phases the blade into his hands.{w}\nThen, much to my regret, he slices through my arm with ease.{w}\nI scream, and then from the elbow down, almost nothing remains.	一秒之后，乌尔里克将剑实体化到手中。{w}\n紧接着，令我悔恨不已的是，他轻而易举地斩断了我的手臂。{w}\n我放声尖叫，而从手肘往下，几乎什么也没剩下。
5679	map306_41cba8dc	0	char_ulric	There. Look how easy that was.\nNever again can that blade be used against you.\nNow do what I said. Surrender, and leave this world.	好了。看，多简单。\n那把剑再也不可能被用来对付你们了。\n现在照我说的做。投降，然后离开这个世界。
5680	map306_3a70c6f2	0		I don't feel anything, almost as if my body numbs itself from the trauma.{w}\nBut the sight is all too real. My lower arm, limp, and dead on the floor.{w}\nBlood spurts from the wound, and I look at Ulric in disbelief.	我什么都感觉不到，仿佛身体因创伤而麻木了。{w}\n可眼前的景象却无比真实。我的小臂软弱无力地瘫死在地上。{w}\n鲜血从伤口喷涌而出，我难以置信地看向乌尔里克。
5681	map306_e66bcc2f	0		He makes direct eye contact with me, and then looks at the torch.{w}\nI'm still gripping it tightly, and that's when things make sense.{w}\nWas he trying to fool them? I still have use of my good arm.	他直视着我的眼睛，随后看向那支火把。{w}\n我仍旧紧紧握着它，就在那时，我明白了一切。{w}\n他是在骗他们吗？我那条完好的手臂还能用。
5682	map306_5b714000	0		I slump against the wall, and use the torch to burn the wound shut.{w}\nA disgusting smell fills the air, and I can hear cracking and sizzling.{w}\nThis is all I can do, while I watch Ulric ascend the stairs with the blade.	我瘫靠在墙上，用火把将伤口烧灼封住。{w}\n一股恶臭弥漫在空气中，我能听见噼啪的灼烧声。{w}\n眼看着乌尔里克带着那把剑登上阶梯，我能做的也只有这些了。
5683	map306_d288af9a	0	char_the_triumvirate	How surprising. You've changed, Ulric.\nWe thought your allegiance to The Rebellion was absolute.	真令人意外。你变了，乌尔里克。\n我们以为你对反抗军的忠诚是绝对的。
5684	map306_2e392d30	0	char_ulric	No. It's my allegiance to Alestia that takes priority.\nThis senseless war will only end up destroying the world.\nOne life means nothing to me if it allows this land to flourish.	不。我优先效忠的是阿莱斯蒂亚。\n这场毫无意义的战争只会毁掉这个世界。\n若能换来这片土地的繁荣，一条性命对我而言算不了什么。
5685	map306_78957178	0		The Triumvir looks down at my scabbard.{w}\nThey definitely believe Ulric removed my dominant arm.{w}\nI don't know why any of this is happening, but I let it all unfold.	执政官低头看了看我的剑鞘。{w}\n他们显然相信乌尔里克斩断的是我的惯用手臂。{w}\n我不知道这一切为何会发生，但我任由它发展下去。
5686	map306_6eeaefaf	0		I trust Ulric, and I know he's doing this for a reason.	我信任乌尔里克，我知道他这么做自有理由。
5687	map306_1d942efa	0	char_the_triumvirate	A generous offer, but one we cannot accept.\nSurely you know the truth now, after everything you've seen.\nThe Monarchy, and those that follow their path, lead worlds to ruin.	一份慷慨的提议，但我们无法接受。\n见过这一切之后，你现在总该知道真相了。\n王室，以及所有追随其道路的人，只会将世界引向毁灭。
5688	map306_2386c437	0		Ulric continues up the stairs, gripping the blade as tight as he can.	乌尔里克继续向阶梯上走去，尽可能紧地握着那把剑。
5689	map306_ef7e9454	0	char_the_triumvirate	We request that you join us once more, Ulric.\nIt would appear that Halin, Shane, and Sovy have let us down.\nYou can make the right choice. Join our ranks, and save the world.	我们请求你再次加入我们，乌尔里克。\n看来哈林、肖恩和索维都让我们失望了。\n你可以做出正确的选择。加入我们的行列，拯救这个世界。
5690	map306_8f0357c5	0		Ulric lets out a loud sigh, like he's considering their offer.	乌尔里克重重叹了口气，像是在考虑他们的提议。
5691	map306_d48fc59b	0	char_ulric	And what would you have me do...?	那你们想让我做什么……？
5692	map306_7f1d3fc3	0		As he speaks, he reaches the top of the stairs, and faces The Triumvir.{w}\nBy now, I'm almost coherent again, and the wound bleeds no more. Burnt shut.{w}\nI watch the two of them converse, wondering what exactly is going to happen.	他说着，走到了阶梯顶端，面对着那位执政官。{w}\n此时，我几乎恢复了清醒，伤口也不再流血了。已经被灼烧封住。{w}\n我看着他们两人交谈，心里琢磨着究竟会发生什么。
5693	map306_4350cc05	0	char_the_triumvirate	Kneel, and pledge your loyalty to our cause.\nThen, turn that blade on The Monarch, and take his soul.\nThere's a reason we need both his power, and that blade.	跪下，宣誓效忠我们的事业。\n然后，把那把剑转向君主，取走他的灵魂。\n我们需要他的力量，也需要那把剑，这是有原因的。
5694	map306_2d732ec4	0	char_the_triumvirate	If you can do that, then all will be forgiven. \nYou see, Ulric — [firstname] is key to saving us all.\nHe would waste his power, while we plan to harness it correctly.	如果你能做到，那么一切都既往不咎。\n你看，乌尔里克——[firstname]是拯救我们所有人的关键。\n他会浪费自己的力量，而我们则打算正确地驾驭它。
5695	map306_6bf705b6	0	char_the_triumvirate	Kneel, and pledge your loyalty to our cause.\nThen, turn that blade on The Monarch, and take her soul.\nThere's a reason we need both her power, and that blade.	跪下，宣誓效忠我们的事业。\n然后，把那把剑转向君主，取走她的灵魂。\n我们需要她的力量，也需要那把剑，这是有原因的。
5696	map306_58408a03	0	char_the_triumvirate	If you can do that, then all will be forgiven.\nYou see, Ulric — [firstname] is key to saving us all.\nShe would waste her power, while we plan to harness it correctly.	如果你能做到，那么一切都既往不咎。\n你看，乌尔里克——[firstname]是拯救我们所有人的关键。\n她会浪费自己的力量，而我们则打算正确地驾驭它。
5697	map306_0cad2030	0	char_ulric	What do you mean?	你这话是什么意思？
5698	map306_9e7a1910	0	char_the_triumvirate	Do as we say, and we will tell you everything.\nEven the things we could not tell you in the past.	照我们说的做，我们就会把一切都告诉你。\n甚至是那些过去我们无法告诉你的事。
5699	map306_97d0820f	0		Ulric immediately drops the blade to his side, and kneels down.{w}\nIt hits the ground with a loud metallic clang, then rests there, motionless.	乌尔里克立刻将剑垂到身侧，跪了下来。{w}\n剑落在地上，发出一声铿锵的金属巨响，随后静止不动地躺在那儿。
5700	map306_222f1683	0	char_the_triumvirate	Good. We are glad that you realized the error of your ways.\nSiding with The Rebellion is foolish. It is a waste of your talent.\nWith us, you will finally be back on the right side of history.	很好。我们很高兴你认识到了自己的错误。\n站在反抗军那一边是愚蠢的。那是在浪费你的才能。\n和我们一起，你终将重新站到历史的正确一方。
5701	map306_7ae15390	0	char_ulric	Yes, Master. Of course. My loyalty is forever yours.\nAs The Grand Inquisitor, I have only one goal.\nTo remove any threat that faces the throne.	是，主人。当然。我的忠诚永远属于您。\n作为大审判官，我只有一个目标。\n清除任何威胁王座的存在。
5702	map306_d08ab531	0		Ulric grins as he says those words.	乌尔里克说这话时咧嘴一笑。
5703	map306_5ba44e89	0	char_ulric	Starting with you...	就从你们开始……
5704	map306_e0b7fe8a	0		A moment later, the blade disappears from the ground.{w}\nBut it doesn't return to Ulric's hands, or even mine.{w}\nIt phases directly through the chest of The Triumvir.	片刻之后，地上的剑消失了。{w}\n但它没有回到乌尔里克手中，也没有回到我的手中。{w}\n它径直穿过了那位执政官的胸膛。
5705	map306_de5de910	0	char_the_triumvirate	U-Ulric...!?	乌、乌尔里克……！？
5706	map306_c5aebb44	0		He rises to his feet, and grips the handle of the blade.{w}\nI knew I could trust him. I knew he had a plan...!{w}\nI'm so thankful that he wasn't betraying me.	他站起身来，握住剑柄。{w}\n我就知道我可以信任他。我就知道他自有打算……！{w}\n我多么庆幸他并不是在背叛我。
5707	map306_05a044e1	0	char_ulric	You think I believed you...? Foolish, as always.\nYou let your guard down at the first sign of obedience.\nThe right side of history? Don't make me laugh.	你以为我相信了你……？还和从前一样愚蠢。\n一见到顺从的迹象，你们就放松了警惕。\n历史的正确一方？别逗我笑了。
5708	map306_67c04f9d	0	char_the_triumvirate	Ulric...	乌尔里克……
5709	map306_34c7e49b	0	char_ulric	You used a powerful blade in order to play God.\nBut now it's in the hands of [firstname]. A righteous man.\nHe will undo all that you've done — and {i}liberate{/i} Alestia.	你们利用一把强大的剑来扮演神明。\n可现在它握在[firstname]手中。一个正直的人。\n他会推翻你们所做的一切——并{i}解放{/i}阿莱斯蒂亚。
