# dialogue chunk 0019  entries 7201-7600 of 10370
# seq	block	idx	speaker	source	target
7255	map200_437fb2b4	0		I shake my head. There's no point trying to delay this.{w}\nWhatever happened, happened. I wouldn't be the tipping point.{w}	我摇了摇头。拖延毫无意义。{w}\n发生过的事已经发生了。我也不会成为那个转折点。{w}
7256	map200_9f656f43	0	char_howl	Then don't say goodbye.\nSimply hope that he survives this battle.\nCheer him on from the sidelines. Support him.	那就别说再见。\n只需希望他能在这场战斗中活下来。\n在场边为他加油。支持他。
7257	map200_492f96ac	0	char_howl	Then don't say goodbye.\nSimply hope that she survives this battle.\nCheer her on from the sidelines. Support her.	那就别说再见。\n只需希望她能在这场战斗中活下来。\n在场边为她加油。支持她。
7258	map200_4d2a17c8	0	char_valessa	I guess that's all we can really do...\nThings will work out for the best. I know it.\nWe're due for some good luck by now.	我想我们也只能做这么多了……\n一切都会往好的方向发展。我知道的。\n我们也该转运了。
7259	map200_9cc92244	0	char_valessa	Should we go take our seats...?	我们是不是该去入座了……？
7260	map200_1f310612	0	char_damek	Yeah. We probably should.\nMonarch...? Good luck.	嗯。大概该去了。\n君主……？祝你好运。
7261	map200_28a96989	0		He smiles at me before leaving the room.{w}\nI guess not treating this as a goodbye helped them.{w}\nIt made them feel like they'd be seeing us all again.	他冲我笑了笑，然后离开了房间。{w}\n我想，不把这当成告别，对他们是有帮助的。{w}\n这让他们觉得还会再见到我们。
7262	map200_bc754b21	0		I wish I could guarantee that, I really do.{w}\nValessa, Fortaime, and Howl soon follow suit.{w}\nI'm left here with Ulric and Pro. They're silent.	我真希望能保证这一点，真的。{w}\n瓦莱莎、福泰姆和豪尔也很快跟着出去了。{w}\n这里只剩下我、乌尔里克和普洛。他们一言不发。
7263	map200_be99b3a2	0		There's no point in bickering at the gates of death.{w}\nPerhaps they've simply accepted what's coming.{w}\nThis battle would start when I went to the arena.	在死亡之门前争吵毫无意义。{w}\n也许他们只是接受了即将到来的一切。{w}\n这场战斗会在我前往竞技场时开始。
7264	map200_d09bf4c9	0		The battle that decided the fate of a nation.{w}\nAnd by extension, the fate of our entire world.{w}\nThis is the first time I felt the weight of my role.	一场决定国家命运的战斗。{w}\n进而，也决定着整个世界的命运。{w}\n这是我第一次感受到自己这个身份的分量。
7265	map200_474583c0	0		I'm The Monarch. I'm shaping a world that I'll go on to rule.{w}\nThat is — if I survive the battle in the coliseum, and in Balteus.{w}\nIt was time to take charge. I'd go to the arena, and end this.	我是君主。我正在塑造一个我将来要统治的世界。{w}\n前提是——我能在大竞技场和巴尔泰乌斯的战斗中活下来。{w}\n该扛起责任了。我要去竞技场，结束这一切。
7266	map200_8f279bc8	0		Whether I lived or died, I'd make my mark upon this world.	无论生死，我都要在这个世界留下我的印记。
7267	click_map201_4_EV004_e7b93957	0		Cannot access content at this time.\nIf there is an X, you must complete preceding Heart-to-Hearts.\nIf there is a checkmark, you must move on to the next Heart-to-Heart.	此时无法访问该内容。\n如果显示 X，你必须先完成前置的“心灵相通”。\n如果显示对勾，你必须先推进到下一个“心灵相通”。
7268	click_map201_7_EV007_bde64575	0		A window overlooks the entire arena.{w}\nThe seats are all full, and people are talking.{w}\nI can't believe so many people would be watching us.	一扇窗俯瞰着整座竞技场。{w}\n座位全满了，人们交谈着。{w}\n真不敢相信会有这么多人来观看我们。
7269	click_map201_10_EV010_66f59d71	0		It's a book about The Grand Library in Balteus.	这是一本关于巴尔泰乌斯大图书馆的书。
7270	click_map201_10_EV010_41f4f3c9	0		There's a book and a sword sitting here.{w}\nBetween the two, a small dagger rests there.{w}\nI go to touch it, but Pro quickly stops me.	这里放着一本书和一把剑。{w}\n在两者之间，还搁着一把小小的匕首。{w}\n我伸手去碰，普洛却迅速拦住了我。
7271	click_map201_10_EV010_92fda9f4	0	char_pro	Hey, don't touch that! It's mine!\nI plan to use it during the upcoming battle.\nNever touch a weapon that's not your own.	嘿，别碰那个！那是我的！\n我打算在接下来的战斗里用它。\n永远别碰不属于你的武器。
7272	click_map201_10_EV010_051b4803	0		I apologize, and set my sights to the book.{w}\nIt seems to be about The Grand Library in Balteus.{w}\nWhy was this here? Was somebody studying it...?	我道了歉，把目光转向那本书。{w}\n它似乎讲的是巴尔泰乌斯的大图书馆。{w}\n它为什么会在这里？有人在研究它吗……？
7273	map214_ae210dec	0		I approach Pro, who remains standing in the corner of the room.{w}\nIt looks like he's scared, or nervous, but that's understandable.{w}\nIn mere moments, we'd be fighting for the future of our army.	我走向仍站在房间角落的普洛。{w}\n他看起来像是害怕，或是紧张，但这可以理解。{w}\n片刻之后，我们就要为我们军队的未来而战。
7274	map214_5bef82c1	0		A few moments after my steps come to an end, Pro looks at me.{w}\nSorrow appears on his face, and it looks like he's filled with regret.	我停下脚步片刻后，普洛看向我。{w}\n他脸上浮现出悲伤，看起来满心懊悔。
7275	map214_298dfa40	0	char_pro	Look, I'm sorry for making things complicated.\nI've been getting looks from everybody. They hate me.\nI put my life at risk, and foolishly offered our own army.	听着，很抱歉把事情搞得这么复杂。\n所有人都用那种眼神看我。他们恨我。\n我拿自己的命去冒险，还愚蠢地献出了我们自己的军队。
7276	map214_4d3356d0	0	char_pro	We need that army for our final attack on Balteus.\nEverybody thinks I've condemned us to death, but it's not true!\nThis situation is super complicated, and their vision is so narrow.	我们需要那支军队来做对巴尔泰乌斯的最终一击。\n所有人都觉得我把我们送上了死路，但不是那样的！\n这局势超级复杂，而他们的眼光太狭隘了。
7277	map214_a02f5513	0	char_pro	I wish this didn't have to happen right now.\nEspecially after that moment we shared on the boat.\nI'm guessing that this is it for us, isn't it, [firstname]...?	我真希望这事不必现在发生。\n尤其是在我们在船上共度的那一刻之后。\n我猜我们之间就到此为止了，是吗，[firstname]……？
7278	map214_6126ef04	0	char_pro	I wish this didn't have to happen right now.\nEspecially after we've been growing closer as friends.\nI'm guessing that this is it for our friendship, isn't it...?	我真希望这事不必现在发生。\n尤其是在我们作为朋友越走越近之后。\n我猜我们的友谊就到此为止了，是吗……？
7279	map214_b73084ab	0	char_pro	I knew it. You're just like all the rest.\nI'm sorry for doing this, but I wish you trusted me.\nIt's not what you think. I'm not really this reckless.	我就知道。你和其余的人一样。\n很抱歉我这么做，但我希望你能相信我。\n事情不是你想的那样。我其实没那么鲁莽。
7280	map214_5db3cfeb	0	char_pro	But I understand why you don't want to deal with me anymore.\nIn the future, I'll keep our interaction to the bare minimum.\nNo need to mix business with pleasure anymore, right?	但我理解你为什么不想再理我了。\n今后，我会把我们的来往降到最低限度。\n没必要再把公事和私情混在一起了，对吧？
7281	map214_246e8944	0		I can tell that he's crushed, but it had to be done.{w}\nHe betrayed our entire cause with his foolish actions.{w}\nThere's no telling how many of our forces would die.	我看得出他深受打击，但这是必须的。{w}\n他愚蠢的举动背叛了我们整个事业。{w}\n说不准我们会有多少兵力因此丧命。
7282	map214_ab0e9546	0		I know I sided with Draycu, but that was beside the point.{w}\nI would've regardless. Pro played right into Draycu's hand.{w}\nIf he let me handle it, neither him, or our army would be in danger.	我知道我站在了德雷库那边，但那不是重点。{w}\n无论如何我都会那么做。普洛正好落入了德雷库的圈套。{w}\n如果他让我来处理，他和我们的军队都不会陷入危险。
7283	map214_cc3657ae	0		He walks away from me, visibly upset and angry.{w}\nIt was funny how a friendship could come to an end so easily.{w}\nBut if I was going to rule this world, I had to learn to put my foot down.	他离开我身边，显然又伤心又愤怒。{w}\n一段友谊竟能如此轻易地走到尽头，真是可笑。{w}\n但如果我要统治这个世界，我就得学会态度强硬。
7284	map214_0378306d	0		Your bond with Pro was irreparably damaged.{w}\nYou will be unable to access his Loyalty Scene in the future.{w}\nThis brings Pro's series of Heart-to-Hearts to an indefinite close.	你与普洛的羁绊已被无法修复地破坏。{w}\n今后你将无法解锁他的忠诚剧情。{w}\n普洛的一系列“心灵相通”就此无限期搁置。
7285	map214_1b1667fc	0	char_pro	Wait, seriously...? Thank you!\nI was so scared you'd cut things off.\nI really value our bond, [firstname]. I swear.	等等，真的吗……？谢谢你！\n我特别怕你会就此断绝关系。\n我真的很珍惜我们的羁绊，[firstname]。我发誓。
7286	map214_9719a272	0	char_pro	I knew we'd be able to push through this.\nThe fact that you sided with Draycu convinced me.\nEven in all the confusion, we still see eye to eye.	我就知道我们能挺过这一关。\n你站在德雷库那边这件事让我确信了。\n即便在一切混乱之中，我们依然心意相通。
7287	map214_06357683	0	char_pro	We can work together to take down Vivien.\nAnd we'll also work together to keep our forces safe.\nIt was the best possible decision. I know it. You know it.	我们可以联手击败薇薇安。\n我们也会联手保护好我们的军队。\n这是最好的决定。我知道，你也知道。
7288	map214_9842c2b3	0	char_pro	You sided with Vivien, so this was a total gamble.\nIt's good to know that we can endure a difference in opinion\nUlric wasn't giving me the same courtesy. I think he'd even kill me.	你站在了薇薇安那边，所以这完全是场豪赌。\n很高兴知道我们能容忍意见分歧。\n乌尔里克可没给我同样的礼遇。我觉得他甚至会杀了我。
7289	map214_87c74e09	0	char_pro	But I guess I can understand why he'd do that.\nThis isn't just about an alliance to him. This is his home.\nHe wants to change it for the better, like we all do with Alestia.	但我想我能理解他为什么会那样做。\n对他来说，这不仅仅关乎同盟。这是他的家乡。\n他想把它变得更好，就像我们所有人都想改变阿莱斯蒂亚一样。
7290	map214_a46a0ea7	0	char_pro	I know this whole situation is really confusing.\nTo be honest, I don't even know every little detail.\nBut as long as we all trust each other, it'll work out.	我知道这整个局面确实很让人困惑。\n老实说，我甚至不清楚每一个细节。\n但只要我们彼此信任，一切都会好起来的。
7291	map214_8ac40f82	0		He takes a few steps, closing the distance between us.{w}\nHis eyes are filled with hope now, a stark contrast to moments ago.	他迈了几步，缩短了我们之间的距离。{w}\n此刻他眼中满是希望，与片刻前判若两人。
7292	map214_520c4a99	0	char_pro	Thank you so much, [firstname].\nI know there isn't much time, so we need to get going.\nBut that's all I needed to talk about. I'm good to go.	太谢谢你了，[firstname]。\n我知道时间不多了，我们得动身了。\n但我要说的就这些。我准备好了。
7293	map214_5da3f1de	0		He wraps his arms around me, and rests his head against my shoulder.	他张开双臂抱住我，把头靠在我的肩上。
7294	map214_a0023ae2	0	char_pro	We'll make it through this, I know it.\nYou may not understand, but I promise you will.\nJust give it time. I know I'd happily give you all of mine.	我们会挺过去的，我知道。\n你也许现在不明白，但我保证你会的。\n给点时间就好。我知道我会乐意把我所有的时间都给你。
7295	map214_f3f84e74	0	char_pro	After this battle, we'll have a long chat.\nThere's so much I need to tell you, but I just can't right now.\nI promise that at the end of the day, this will all make sense.	这场战斗之后，我们好好长谈一次。\n我有太多事要告诉你，但现在实在不行。\n我保证，到最后这一切都会说得通的。
7296	map214_29ad2ebb	0		He smiles, and runs off to the lobby.{w}\nI guess it was time. We'd finally do this.{w}\nI'm thankful that our bond remains intact.	他笑了笑，跑向大厅。{w}\n我想时候到了。我们终于要动手了。{w}\n我很感激我们的羁绊依然完好。
7297	map214_7d27cfb9	0		Pro's loyalty scene will be available when you return to the mainland.{w}\nAfter the conclusion of Act Four, return to the Rebel HQ War Table.	当你回到大陆时，普洛的忠诚剧情将会开放。{w}\n第四幕结束后，回到反抗军总部的作战桌。
7298	map214_42cee163	0	char_pro	After this battle, we'll have a long chat.\nThere's so much I need to tell you, but I just can't right now.\nI promise that at the end of the day, this will all make sense.	这场战斗之后，我们好好长谈一次。\n我有太多事要告诉你，但现在实在不行。\n我保证，到最后这一切都会说得通的。
7299	map214_4ece31b0	0		He smiles, and makes his way out of the room.{w}\nI guess it was time. The fight would finally begin.{w}\nI'm glad that my bond with Pro could remain intact.	他笑了笑，走出了房间。{w}\n我想时候到了。战斗终于要开始了。{w}\n我很高兴我与普洛的羁绊得以完好保留。
7300	map214_7d27cfb9_1	0		Pro's loyalty scene will be available when you return to the mainland.{w}\nAfter the conclusion of Act Four, return to the Rebel HQ War Table.	当你回到大陆时，普洛的忠诚剧情将会开放。{w}\n第四幕结束后，回到反抗军总部的作战桌。
7301	map203_5bb61854	0		I enter the lobby, with Ulric and Pro behind me.{w}\nOur comrades are there, and they immediately turn and stare.{w}\nAn odd aura fills the air. But this definitely {i}is{/i} an odd situation.	我走进大厅，乌尔里克和普洛跟在我身后。{w}\n我们的战友们都在那里，他们立刻转头盯着我们。{w}\n一股古怪的气氛弥漫开来。但这确实{i}是{/i}个古怪的局面。
7302	map203_b44211e1	0		Draycu stands on one side of the room, and Vivien stands on another.{w}\nPro follows me as I take slow steps toward Draycu, my ally in this battle.{w}\nIf I wanted to win, I'd have to ensure that him and Pro stayed alive.	德雷库站在房间的一侧，薇薇安站在另一侧。{w}\n我缓缓朝德雷库——我这场战斗中的盟友——走去，普洛跟在我身后。{w}\n若我想获胜，就必须确保他和普洛都活着。
7303	map203_2abbb3ae	0	char_jit_map203_1_0_20	So, the battle is about to begin.\nBoth teams will enter the coliseum on opposite sides.\nWhen we meet in the middle, chaos will ensue.	那么，战斗即将开始。\n两支队伍将从对侧进入大竞技场。\n当我们在中央相遇时，混乱就会爆发。
7304	map203_fe88fe18	0	char_jit_map203_1_0_20	This chaos will involve the death of many people.\nI hope that you've said your potential goodbyes, [firstname].\nI'll do my best to support you, but I need to focus on my own safety.	这场混乱会夺走许多人的性命。\n希望你已经把该道的别都道过了，[firstname]。\n我会尽力支援你，但我也得顾好自己的安危。
7305	map203_28e86383	0		I nod, since that's completely understandable.	我点了点头，这完全可以理解。
7306	map203_48d811d1	0	char_jit_map203_1_0_20	Besides, I think you'll be fine.\nI've heard rumors of that sword you're carrying.\nIf I get into a pinch, I might even count on your support.	再说，我觉得你不会有事的。\n我听说过你带着的那把剑的传闻。\n要是我陷入困境，说不定还得指望你来支援。
7307	map203_7ed54f25	0		He places his hand on my shoulder, and smiles.	他把手搭在我肩上，笑了笑。
