dialogue_0017.tsv	6619	语气	我注意到一个高大的男人从城堡大门走出来，缓缓朝我们靠近。{w}\n他身上没带武器，所以我不觉得他是守卫。{w}\n当然，他看起来很有威慑力，但也仅此而已。这就是韦斯蒂吗……？	“安保人员”过于现代，改为“守卫”。
dialogue_0017.tsv	6633	语气	你也许该练练待人接物的本事。	“公关技巧”是现代职场词，改为口语化表达。
dialogue_0017.tsv	6648	语气	平时是有守卫的。\n但舞会期间这里没有守卫。\n任何人都可以随便走进去。	“安保”过于现代，改用“守卫”。
dialogue_0017.tsv	6649	语气	哦，这样。平时守卫很严吗？	“安保”过于现代，改用“守卫”。
dialogue_0017.tsv	6657	术语	而且这种改变也不需要他们认可。\n无论如何，掌权的还是薇薇安。\n他很可能会与新王权合并。	The New Monarchy 的统一译名为“新王权”。
dialogue_0018.tsv	6825	误译	囚犯……？在这么盛大的宴会上？\n如果这算抱怨，那你就是在强词夺理。\n我有宴会要享受。建议你也一样。	“grasping at straws”指强词夺理，不是抓不住重点。
dialogue_0018.tsv	6859	误译	你这是把自己的话强加给我。\n我唯一会告诉的人就是[firstname]。	“putting words in my mouth”是把话强加于人，不是“替我说话”。
dialogue_0018.tsv	6897	其他	他离开前我看到他在走廊里游荡。\n说来好笑。他也许真的会去寻找那把剑。\n他一遍又一遍地念叨着阿拉林西亚。	“念叨着阿拉林西亚什么”语序不自然，删去多余成分。
dialogue_0018.tsv	6937	语气	直到我再次睁开眼，看到了你和豪尔。\n那改变了我内心的某些东西。我真正看重的东西变了。\n想再见到母亲的念头彻底消失了。	“优先次序”过于职场化，改为自然表达。
dialogue_0018.tsv	6952	语气	看来你的机敏在压力下也不会垮。\n这很好。我们这儿需要更多乐观。\n不过要是光靠这个就能打赢战争就好了。那我们早就赢定了。	对话中的“稳了”过于网络化。
dialogue_0018.tsv	6990	误译	我朝她微笑，在音乐结束时带她做了一个下腰动作。{w}\n我尽可能久地保持着那个姿势，享受这份相依的感觉。{w}\n不久后，我扶她起身，我们随着人群离开了舞池。	“dip her low”是舞会下腰动作，不是把人放倒在地。
dialogue_0018.tsv	7063	语气	不，我没违法。\n但老实说，我不知道该怎么回答你。\n眼下算是暂无差事在身。	“处于空档期”是现代职场用语，不符合角色与世界观。
dialogue_0018.tsv	7095	其他	我们真的确定谁上场了吗？\n我是说，我们有哪些人要加入德雷库的后备队？\n首领和斗士，这我们知道。但其他人呢？	“有那些人”是错字，应为“有哪些人”。
dialogue_0018.tsv	7097	误译	乌尔里克与薇薇安并肩作战。普洛与德雷库并肩作战。\n薇薇安的后备队来自他自己的军队。\n德雷库的后备队则会从我们的军队里借调。	“fights with”在这里是与某人并肩作战，不是互相对战。
dialogue_0018.tsv	7118	语气	他指向附近的楼梯。那一定通往私人房间。{w}\n是啊，一切都发生得太快了。我需要一点时间谋划。{w}\n战前最后一次碰头会有帮助。我们得把损失降到最低。	“团队商讨会”过于职场化。
dialogue_0018.tsv	7185	术语	两者都没有真正的解释，所以都算是怪事。{w}\n旧王室拥有预见之力，可那力量从何而来？{w}\n豪尔转身面对我，火焰照亮了他异色的双瞳。	The Old Monarchy 在本批次中统一译为“旧王室”。
dialogue_0018.tsv	7193	误译	仿佛所有这些死亡对他们来说只是日常。{w}\n至少这让他们只顾内斗。三人执政团会喜欢这样。{w}\n那些专注于内斗的人，就不太会去反抗。	“introverted”在此指心思向内、专注内斗，不是性格内敛。
dialogue_0019.tsv	7233	术语	我将作为德雷库的斗士，与他并肩作战。\n只要他或我中有一个倒下，战斗就结束。\n我们的后备力量将由人造先知组成。	Created Seers 在本批次既定译名为“人造先知”。
dialogue_0019.tsv	7236	术语	如果德雷库赢了，这个国家将一成不变。\n但如果薇薇安赢了，他会带领阿拉林西亚走向新的方向。\n但愿是一个能与新王权结盟的方向。	The New Monarchy 的统一译名为“新王权”。
dialogue_0019.tsv	7248	误译	我没什么好说的，我只是想除掉德雷库。\n我也不太擅长道别。所以我就不浪费你们的时间了。\n祝你们今后好运。你们所有人。希望还能再见。	“get rid of”是除掉，不是暂时支开。
dialogue_0019.tsv	7251	术语	人造先知已经在竞技场旁等候了。\n我带大家去我们的座位，好在现场看你们战斗。\n现在就看你的了，[firstname]。去竞技场吧。	Created Seers 在本批次既定译名为“人造先知”。
dialogue_0019.tsv	7284	术语	你与普洛的羁绊已遭到无法修复的破坏。{w}\n今后你将无法解锁他的忠诚剧情。{w}\n普洛的一系列“心灵对话”就此无限期搁置。	Heart-to-Heart 统一译为“心灵对话”，并修正“被无法修复地破坏”病句。
dialogue_0019.tsv	7329	术语	我注意到德雷克走到我身边。{w}\n他上下打量着我，目光盯着我的剑。	Drakeor 的既定译名是“德雷克”。
dialogue_0019.tsv	7375	术语	他们举起剑，准备进攻。{w}\n他们离得还远，但已足以让我们心生畏惧。{w}\n我伸手握住自己的武器作为回应，将它拔出。	“兵剑”不是自然中文，blades 统一译为“剑”。
dialogue_0019.tsv	7381	术语	他们举起剑，准备进攻。{w}\n他们离得还远，但已足以让我们心生畏惧。{w}\n我伸手握住自己的武器作为回应，将它拔出。	“兵剑”不是自然中文，blades 统一译为“剑”。
dialogue_0019.tsv	7417	术语	作为回应，乌尔里克举起剑，朝普洛逼近。{w}\n我已经无能为力了。我几乎被自己的血呛住。{w}\n我发出的任何微弱呼喊，都会被观众的喧哗轻易盖过。	“兵剑”不是自然中文，blade 统一译为“剑”。
dialogue_0019.tsv	7508	误译	一条命给了我们赢得这场战争所需的全部力量。{w}\n但与此同时，把一条生命简化成这样的东西，对吗？{w}\n像是一张押上我们所有人性命的赌桌上的筹码？	“砧板”混合了原文“赌桌筹码”的比喻，改为一致的赌桌意象。
dialogue_0019.tsv	7509	语气	这件事得由我们所有人一起来谈。{w}\n我或许是负责人，但这件事影响的是所有人——不只是我。{w}\n这就是我让福泰姆明白的。这是处理此事的唯一正确方式。	独白中的“团队”过于职场化。
dialogue_0019.tsv	7513	其他	这显然花掉了大半天，对我来说却仿佛只是片刻。{w}\n我们这群人散开了，但没走远。大家都互相能听见。{w}\n我注意到我们的新盟友在船边等着。达梅克迅速朝他走去。	“花了将近一天中的大半天”冗余且不通顺。
dialogue_0019.tsv	7589	语气	而这就是我的目标。我们要回到马泽奥，不留下任何未解之谜。{w}\n不管那些答案有多么惊人，也不管我是否会后悔知道它们。{w}\n我们似乎一直在按所有人的计划行事，唯独没有我自己的。每个人都有自己的盘算。	独白中的“议程”过于现代职场化。
dialogue_0020.tsv	7718	语气	而且，乌尔里克把这件事处理得非常沉稳老练。{w}\n换作其他任何情况，我可能会对这条情报反应激烈。{w}\n但他说得对。那都是过去的事了。他已经用行动证明了对我的忠诚。	“极为专业”同时违反书面腔与现代职场语域。
dialogue_0020.tsv	7742	误译	听着——我已经弥补了我做过的事……！\n我们失去的那些人手？如今都补回来了，而且还多了不少！\n我们的阿拉林西亚盟友会帮我们赢得这场战争。毫无疑问。	生命无法被“夺回来”，原译表达不成立。
dialogue_0020.tsv	7793	误译	我不可能冒这样的险。{w}\n如果他背叛我们，他可能毁掉我们整个事业。{w}\n太冒险了。就算他的流放是真的，那也只能由他自己承受。	“自作自受”额外加入道德判断，原文只说后果由他承担。
dialogue_0020.tsv	7808	术语	六名主要队员的忠诚剧情现已开放。{w}\n豪尔还有一场隐藏在前述某个区域里的第四次心灵对话。{w}\n点击作战桌上的角色图标即可进入忠诚剧情。	Heart-to-Heart 统一译为“心灵对话”。
dialogue_0020.tsv	7809	术语	快速旅行现已解锁，可轻松穿梭阿莱斯蒂亚。{w}\n各区域左上角出现了新的蓝色图标。点击它即可前往世界地图。{w}\n世界地图可让你在游戏中的其他所有地图间轻松移动。	Alestia 的统一译名为“阿莱斯蒂亚”，不是“阿拉斯蒂亚”。
dialogue_0020.tsv	7811	术语	索维现已永久加入你的队伍。{w}\n一系列心灵对话已隐藏在阿莱斯蒂亚各处。{w}\n新增了一场忠诚剧情，照常从作战桌进入。	同时统一 Heart-to-Heart 与 Alestia 的译名。
dialogue_0020.tsv	7887	语气	还有我！相信我，[firstname]，这事我们赢定了。\n等这一切结束，阿莱斯蒂亚就属于{i}我们{/i}了。\n而且说实话——早该如此了。	对话中的“稳了”过于网络化。
dialogue_0020.tsv	7896	其他	\n剩下的要不要到船上再说？\n还有几个人你得见一见。\n之后，我们就要踏上漫长又无聊的旅程了。	原文含三个 \n，译文仅两个；保留首行空位以保持结构一致。
dialogue_0020.tsv	7920	其他	来吧，你们都能做得更好！{w}\n想在我们的新国度里得到我的青睐，就给我干活！{w}\n一帮能干的船员早该把我们送到阿拉林西亚半路了！	“一支能干的船员”量词搭配错误。
dialogue_0020.tsv	7967	术语	点击右上角的箭头将继续剧情，前往阿拉林西亚的航行。{w}\n强烈建议你完成船上的一系列心灵对话。	Heart-to-Heart 统一译为“心灵对话”。
dialogue_0020.tsv	7975	语气	达梅克和豪尔站在一起，我慢慢朝他们走去。{w}\n希望漫长的航行过后，有些紧张气氛已经平息。{w}\n两位重臣一直剑拔弩张，对我们绝无好处。	“高级幕僚”过于现代职场化。
