dialogue_0022.tsv	8683	误译	无论发生什么，我身边永远有他的位置。{w}\n我们继续亲吻，蜡烛的甜香慢慢充满房间。{w}\n完美的氛围，完美的情绪，去表达我们对彼此的感情。	原句主语错位，读成“他欢迎自己留在我身边”。
dialogue_0022.tsv	8730	其他	一旦我们恢复了联系，就没事了。\n之后，就只是我们如何治理国家的问题了。\n我不太认同迈勒斯和他父亲的做法。	“该怎么对待自己的国家”改变了原意，应指国家未来的做法。
dialogue_0022.tsv	8783	语气	你们俩是很棒的搭档。我现在只是多余的。\n但如果我当上长老呢？我们就能一起共事。\n就像我们自己组建了一个三人执政团……！	对话层避免现代职场词“团队”。
dialogue_0023.tsv	8836	术语	树叶在风中摇曳。{w}\n几片飘落下来，庄严地盘旋飞舞。{w}\n我们离东冠足够远，所以它们没有枯萎。{w}\n众灵对我们的聚居地帮助之大，真是不可思议。	the spirits 应译为“众灵”，不能使用“精灵”。
dialogue_0023.tsv	8842	术语	如释重负，同时又怕得要命。\n至少，我对这一切的感觉就是这样。\n又找到一尊灵像。这会改变一切。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	8853	术语	哈林终于追上了他的师父。{w}\n他跑了很远，微微有些气喘。{w}\n但恼怒压过了一切。他被骗了。	此处指 Halin 的师父 Sovy，应统一称呼。
dialogue_0023.tsv	8872	术语	看那尊灵像！太酷了！\n就算它没亮起来，也依然很美。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	8881	术语	我一直知道迈勒斯派人守卫着索尔伯格。\n但我以为那是为了保护灵像。\n现在我们知道，是为了不让人发现它已经黯淡了。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	8897	术语	真不敢相信，我们失去了与众灵的联系。\n总有办法恢复的吧，对吧……？	the spirits 应译为“众灵”，不能使用“精灵”。
dialogue_0023.tsv	8905	术语	我们相视而笑。{w}\n一定有办法让瓦利诺斯重新与众灵相连。{w}\n前路漫长，我们有充足的时间去弄清楚。	the spirits 应译为“众灵”，不能使用“精灵”。
dialogue_0023.tsv	8910	术语	真不敢相信，我们失去了与众灵的联系。\n总有办法恢复的吧，对吧……？	the spirits 应译为“众灵”，不能使用“精灵”。
dialogue_0023.tsv	8918	术语	我们相视而笑。{w}\n一定有办法让瓦利诺斯重新与众灵相连。{w}\n前路漫长，我们有充足的时间去弄清楚。	the spirits 应译为“众灵”，不能使用“精灵”。
dialogue_0023.tsv	8928	误译	他的语气暗示他不会和我们一起去。{w}\n如果他以前见过，那我想他留下来也没什么大不了。{w}\n但不知为何，福泰姆和瓦莱莎听到后似乎有些失落。	原译把“他留下”误写成了“我留下”。
dialogue_0023.tsv	8994	其他	你是说放逐之刃吗？它非同凡响。\n我不知道它从何而来，也不知道它力量的全部范围。\n它能把生命转化为供持有者驱使的能量。	“是说出”是病句，应改为“你是说”。
dialogue_0023.tsv	9001	其他	老实说，他知道自己会死。他用最后的时刻拿到了那把剑。\n有些人觉得有点蹊跷。我们怎么能赢得这么容易？是他们故意放水吗？\n我觉得没那么复杂。他们只是没料到我方领袖会那样自杀式进攻。	“会等同于自杀”是英文式表达，不符合自然中文。
dialogue_0023.tsv	9004	其他	我猜打破瓦利诺斯的中立立场，在他看来完全合理。\n每一小块拼图都各就各位。阿莱斯蒂亚的解放终于触手可及。\n我只希望你不负他的期望。挥舞那把剑可不容易。	“希望你能如他所想的那般”缺少谓语，语义不完整。
dialogue_0023.tsv	9008	术语	不过我还是很惊讶，他那样做时看到了一个小幻象。\n也许他体内也有某种灵力……\n不管怎样——但愿我是轰轰烈烈地死去的。	spiritual energy 全篇宜统一为“灵力”。
dialogue_0023.tsv	9010	术语	我能理解看到瓦利诺斯遭袭的幻象。但看到我，亲眼看着我死？\n我们甚至从未见过面。怎么可能知道我的长相和举止？\n我知道众灵会赐予未来的幻象，但那也太具体了；而且它不会发生。	the spirits 应译为“众灵”，不能使用“精灵”。
dialogue_0023.tsv	9012	术语	他绝不可能做到。我猜就连{i}你{/i}驾驭起来也很吃力。\n它不是随便什么人都能用的。你需要与众灵有非同寻常的联结。\n达梅克或许有一点，但索维？那样的人与众灵{i}毫无{/i}联结。	the spirits 应译为“众灵”，不能使用“精灵”。
dialogue_0023.tsv	9016	语气	你是说失去我们最宝贵的战力后我感觉如何？糟透了。\n没有幻象指引我们，没有那把剑的力量，我们早就死了。\n我们绝不可能用常规手段扳倒他们。	“资产”是现代商业词，指人时应改为“战力”。
dialogue_0023.tsv	9051	其他	那倒未必。如果这是一场必败之战，我们早就输了。\n我们走到今天，拿到那把剑，正是因为它{i}不是{/i}必败之战。\n打消那个念头吧。你会明白，胜利已经在望。	“胜利是明确的”搭配不自然。
dialogue_0023.tsv	9054	其他	他牺牲了自己，才让{i}你{/i}拿到那把剑。现在他走了。\n达梅克把他葬在地下，马泽奥的隧道里。我们的新家。\n其实，你想的话可以去看看他的墓，祭拜一下。	“去表达些敬意”生硬，祭拜墓碑应使用自然搭配。
dialogue_0023.tsv	9059	术语	占领也没让情况好多少。那里依然危险。\n马泽奥的灵像也到了最后的日子。黯淡而衰败。\n至少我们一直是这么以为的——直到最近。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	9060	术语	嗯，马泽奥有座教堂。本该是用来供奉三人执政团的。\n那里的祭坛上摆着一尊非常黯淡的灵像。我们以为它快消亡了。\n但它根本不是真正的灵像。真正的那尊深埋在地下。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	9065	术语	如果是三人执政团干的，我们就得想想为什么。\n灵像是否对他们的统治构成了某种威胁……？\n这就是达梅克想尝试汲取马泽奥那尊真正灵像的力量的原因。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	9070	术语	是啊。剿灭海盗只是个借口。\n我觉得他们在寻找马泽奥地下的灵像。\n但他们要它做什么——会拿它干什么——我毫无头绪。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	9187	术语	那么，我已经跟你说过他们在马泽奥发现的那尊灵像了。\n达梅克想利用你，还有那把剑，来汲取它的力量。\n他认为这能让我们更有机会打赢这场战争。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	9188	术语	如果你还不知道，马泽奥发现了一尊新的灵像。\n达梅克认为我们可以利用你，还有那把剑，来汲取它的力量。\n他认为这能让我们更有机会打赢这场战争。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	9189	术语	等等，一尊{i}新的{/i}灵像！？我不知道还能这样。\n我以为所有的灵像早就都被记录在案了。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	9190	术语	我猜你们在瓦利诺斯的学习条件有限。\n但那次占领只是三人执政团真正目的的掩护。\n他们在找这尊灵像——好摧毁它。	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	9195	术语	所以达梅克想用这尊新的灵像来获取力量？\n那不是很冒险吗？他到底知不知道会发生什么？	spirit idol 全篇统一为“灵像”。
dialogue_0023.tsv	9197	术语	他直直地盯着我。他一定是在说我的力量。{w}\n那是瓦利诺斯如今已黯淡的灵像直接赐予我的。	spirit idol 全篇统一为“灵像”。
dialogue_0024.tsv	9236	术语	达梅克不是常去那些地下隧道吗？\n也许他接触过某种程度的灵力。\n至少足以让他看到幻象之类的。	spiritual energy 全篇宜统一为“灵力”。
dialogue_0024.tsv	9253	术语	达梅克不是常去那些地下隧道吗？\n也许他接触过某种程度的灵力。\n至少足以让他看到幻象之类的。	spiritual energy 全篇宜统一为“灵力”。
dialogue_0024.tsv	9313	术语	看他在作战桌前运筹帷幄，简直是一种荣幸。\n我迫不及待想采访他。他的故事值得被讲述。\n等这一切平息之后，我敢肯定他会作为英雄载入史册。	War Table 应与既有“作战桌”译法统一。
dialogue_0024.tsv	9321	术语	只要训练得当，我想你会没事的。\n所以到了马泽奥我们就这么办。训练。\n还有，别抱怨训练时间长。阿莱斯蒂亚的命运危在旦夕。	Alestia 的既定译名为“阿莱斯蒂亚”。
dialogue_0024.tsv	9370	术语	他们的统治可以追溯到很久以前。久到我们不知道还有{i}没有{/i}他们的时代。\n阿莱斯蒂亚的很多人把他们当作神明，说他们创造了我们的世界。\n但无从确证。他们从不回答这类问题。	Alestia 的既定译名为“阿莱斯蒂亚”。
dialogue_0024.tsv	9377	术语	它有能力重新利用我们的灵力。\n他们就是这样组建军队的，对吧？\n也许他们也用它来获得永生。	spiritual energy 全篇宜统一为“灵力”。
dialogue_0024.tsv	9379	术语	我认为没有哪个统治者是真正邪恶的。\n一个世界及其人民的需求总是在变。\n我觉得他们已经不了解阿莱斯蒂亚现在需要什么了。	Alestia 的既定译名为“阿莱斯蒂亚”。
dialogue_0024.tsv	9406	其他	你们俩喝酒是不是还太年轻了？	原句语序生硬，不符合中文疑问句习惯。
dialogue_0024.tsv	9414	术语	那不是因为灵力吗？	spiritual energy 全篇宜统一为“灵力”。
dialogue_0024.tsv	9418	术语	别说{i}永远{/i}，福泰姆。\n我相信总有一天我们会弄清楚的。\n阿莱斯蒂亚不会永远是未知的。	Alestia 的既定译名为“阿莱斯蒂亚”。
dialogue_0024.tsv	9446	其他	我还以为是什么特别的苹果。\n我父母以前总从马泽奥给我带一些回来。\n但贸易禁令禁止了这种苹果的出口。	“让出口它们变成了非法”过于欧化。
dialogue_0024.tsv	9456	术语	至少我没有选择。不管我心里怎么想，我都无法背弃阿莱斯蒂亚。{w}\n如果我那样做——就等于在说我的命比整个世界更重要。{w}\n无论怎么努力，我都没法说服自己那是真的。	Alestia 的既定译名为“阿莱斯蒂亚”。
dialogue_0024.tsv	9496	术语	那样的事不会再发生，而福泰姆看不到这一点。\n他想和阿莱斯蒂亚其他地方联合，放弃我们的身份。\n为什么要浪费我们所有人力，去防备一件不会发生的事。	Alestia 的既定译名为“阿莱斯蒂亚”。
dialogue_0024.tsv	9508	术语	我们可以一起周游世界，缔结同盟！\n等我们拯救了阿莱斯蒂亚，还能重新与众灵建立联系！\n我们会有一个庞大的盟友网络——随时准备迎接任何挑战。	Alestia 的既定译名为“阿莱斯蒂亚”。
dialogue_0024.tsv	9532	术语	不仅如此，我们的文化和等级制度也很重要。{w}\n在阿莱斯蒂亚其他地方，先知和书记官将无处容身。{w}\n等这一切尘埃落定，瓦利诺斯仍会强大而自由。	Alestia 的既定译名为“阿莱斯蒂亚”。
dialogue_0024.tsv	9579	术语	你是为阿莱斯蒂亚的最大利益行事？还是为众灵？\n直到如今，瓦利诺斯所有人都以为二者是一致的。\n但情况在变。他们开始有所行动了。	Alestia 的既定译名为“阿莱斯蒂亚”。
dialogue_0024.tsv	9583	术语	他们指向房间后方的灵像，然后一挥手。{w}\n当身体恢复行动能力时，我踉跄了一下，没能站稳。{w}\n这怎么可能做到……？他们不用那把剑就能操控灵力吗？	spiritual energy 全篇宜统一为“灵力”。
dialogue_0024.tsv	9597	其他	哦，嘿！早上好，[firstname]。\n看到这么多灰尘，我实在忍不住。\n确实，这让我少睡了几小时，但我不在乎。	“是，这让我……”句首残缺，改为自然承接。
dialogue_0025.tsv	9721	语气	只要并肩作战——我们做得到。\n有你在身边，我变得更强了。	对话层避免现代职场词“团队”。
dialogue_0025.tsv	9731	术语	看来一切终于开始了。\n主上，您和先知会过面了吗？	此处 Master 是执政团首领的敬称，不是师徒关系。
dialogue_0025.tsv	9732	术语	看来一切终于开始了。\n主上，您和先知会过面了吗？	此处 Master 是执政团首领的敬称，不是师徒关系。
dialogue_0025.tsv	9739	术语	另一位执政官也跟着放下兜帽。{w}\n然而，他们的主上却选择不这么做。	此处 master 指执政团首领，应使用“主上”。
dialogue_0025.tsv	9744	其他	哇，没想到你打扮得{i}那么{/i}讲究！\n裙子真好看，你穿得很合身。\n下次我们出门，你来给我搭配衣服吧！	“你很撑得起”不是自然中文搭配。
dialogue_0025.tsv	9772	其他	我注意到今天的水流很充沛。{w}\n我们从山上更高处的瀑布引水。{w}\n我们每天就是这样把水塔灌满的。{w}\n每天早晨，每个村民都要跑一趟“取水”，可以这么说。	“水流淌得满满当当”搭配错误。
dialogue_0025.tsv	9818	语气	我现在听起来一定像个很糟的人。\n我只是觉得，我们都该拿出该有的担当……！	“表现得专业些”带有明显现代职场语感。
dialogue_0025.tsv	9838	误译	普洛把手里的牌重重摔在桌上。{w}\n他的对手嗤之以鼻，大喊他出老千。{w}\n他咧嘴轻笑，一边走向吧台，一边把那些话当耳旁风。{w}\n靠着新到手的钱财，他要喝一杯庆祝庆祝。	a hand of cards 指手里的一把牌，不是整副牌。
dialogue_0025.tsv	9928	术语	主上，哈林已经审问完毕。\n我想把结果转达给你们才是明智之举。\n除非……你们一直在背地里谋划什么？	Sovy 对三人执政团的称呼应与其他“主上”译法统一。
dialogue_0025.tsv	9933	术语	这点显而易见，主上。\n你们为什么瞒了我这么久？\n我和哈林已经足够忠诚了……！	Sovy 对三人执政团的称呼应与其他“主上”译法统一。
dialogue_0025.tsv	9978	术语	其实你一直都有信念。\n但我想我明白你的意思。\n你不是普通意义上的先知，你很特别。	purpose 在同一分支中应统一译为“信念”。
dialogue_0026.tsv	10025	误译	我认识他。他一般是看守城门的人。\n夜里执行秘密任务，没有比他更合适的人选了。\n有向导就好，我正担心我们会迷路呢。	Zamira 是单人角色，原译复数“他们”与后文人称冲突。
dialogue_0026.tsv	10202	术语	我们或许会落后一些，但会在马泽奥会合。\n要筹划的事很多，时间却很少。\n我们需要新家园，还要为志愿者备好剑。	blades 在术语表中统一为“剑”。
dialogue_0026.tsv	10253	其他	我读过的关于外面世界的一切都很可怕。\n海盗、致命的严寒，甚至还有致命酷热。\n我们这里日子过得好，正好处在舒适的地带。	“一个很舒适的中庸之地”生硬且语义偏抽象。
dialogue_0026.tsv	10269	其他	求你，别变太多。\n我们是为和平而战。\n如果不能和{i}你{/i}一起分享，那和平就毫无意义。	强调标签误罩在“一起”上，应保留原文对 you 的强调。
dialogue_0026.tsv	10312	其他	我明白你想要那些隧道。\n但风险太大了。他们会发现我们的。\n我不会拿命去赌，明白吗？	“他们会查出我们”搭配不当。
dialogue_0026.tsv	10325	误译	当然，我乐意之至！\n不过你可能要再多等一阵。\n要汲取它的力量，需要一些“特殊手段”。	tapping into it 指汲取力量，不是“接通”设备。
dialogue_0026.tsv	10329	术语	师父？您看着不太舒服。\n我们明天就出发，您该休息一下。\n我知道轮不到我来下令，但请您务必。	Halin 对 Sovy 的称呼应与全篇“师父”一致。
dialogue_0026.tsv	10345	语气	我看他活不长。\n大审判官可不能只会耍嘴皮子。\n再说，我{i}独自{/i}办事快得多。	对话层避免现代职场词“效率”。
