dialogue_0013.tsv	4923	术语	有一点格外刺眼。人造先知们不见踪影。{w}\n他们也不在建筑里面。这意味着他们倒下了。{w}\n不过，是他们的牺牲让我们安全抵达了图书馆。他们赢了。	Created Seers 在本批次既定译名为“人造先知”。
dialogue_0013.tsv	4930	其他	我能看出，这会是我最后一次见到他们中的许多人。{w}\n我们不可能毫发无伤地挺过这一切。{w}\n我努力不去理会最后的准备，走向达梅克。	原译“这会是很多人我最后一次见到他们”语序混乱，改为自然的中文。
dialogue_0013.tsv	4941	语气	能与你并肩作战是我的荣幸。\n希望这一切结束后我还能再见到你。	这是临战告别，“共事”过于职场化，改为更符合老兵的“并肩作战”。
dialogue_0013.tsv	4945	术语	我想你也该出发了，[firstname]。\n别担心，我有的保护远超所需。\n我们的反抗军、人造先知，{i}还有{/i}龙族军队。	Created Seers 在本批次既定译名为“人造先知”。
dialogue_0013.tsv	4975	术语	阿莱斯蒂亚之战已经打响。	Alestia 的统一译名为“阿莱斯蒂亚”，不是“阿拉斯蒂亚”。
dialogue_0013.tsv	5073	术语	知道。阿莱斯蒂亚并非一直都有完整的地图。\n这是艺术家对龙族的描画。\n至少，是初次接触时出于恐惧所作的描画。	Alestia 的统一译名为“阿莱斯蒂亚”；mapped out 在此指未完整测绘。
dialogue_0013.tsv	5083	语气	永远别忘了，我爱你，[firstname]。\n就算一切都似乎失去了——这一点也永远不会变。\n接下来无论发生什么，我们都一起面对。	临别告白中“作为一支队伍”过于战术化，不符合福泰姆轻快亲近的语气。
dialogue_0013.tsv	5118	其他	她的呼喊没有得到任何回应。他离得太远，听不见。{w}\n我们谁也无法阻止接下来发生的事。{w}\n它们放箭了。有些射偏了，但有一支射穿了福泰姆的侧身。	“落进了聋子的耳朵”是生硬直译，中文应改为“没有得到任何回应”。
dialogue_0013.tsv	5139	其他	我们看着它们步伐一致地朝我们走来。{w}\n空气中弥漫着不安。我怀疑自己无法把它们{i}全部{/i}停下。{w}\n我之所以能做到，只是靠看到福泰姆中箭时那股情绪爆发而已。	“让所有它们都停下”语序不通，并保留原有强调标签。
dialogue_0013.tsv	5193	误译	注意你站的位置，普洛。\n要说这锤子擅长什么，那就是对付成群的敌人。\n我不想在对付敌人时误伤到你。	crowd control 在这里指大范围清敌，不是现代管理语境中的“控制人群”。
dialogue_0014.tsv	5208	其他	他向前猛冲，继续斩杀那些空甲。{w}\n格瑞兹嗤笑一声，战斗中的脸上绽开大大的笑容。	“战斗的脸上”搭配不当，应补成“战斗中的脸上”或改写。
dialogue_0014.tsv	5229	其他	看来它们也奉行着那绝不认输的准则。{w}\n剑刃相交，普洛很快遭到四面八方的围攻。{w}\n一柄剑擦过他的肩膀，鲜血顺着衣物滴落。	“兵剑刃相交”含错字且不成词，应为“剑刃相交”。
dialogue_0014.tsv	5383	语气	我让乌尔里克接过剑，我们继续轮流传递。{w}\n没过多久，敌潮便被削减殆尽。我们要赢了……！{w}\n这才是真正的并肩作战。这种默契，我一生中从未见过。	“团队协作”是现代职场式用词，不符合主角独白的奇幻战争语域。
dialogue_0014.tsv	5409	误译	我永远不会忘记这一刻。余生都不会。{w}\n与另一位放逐之刃的持有者并肩作战……？{w}\n我要是三人执政团，肯定会非常、非常害怕。	“If I were”是反事实假设，不是“如果我是在”。
dialogue_0014.tsv	5424	误译	小心，[firstname]。这可能很棘手。\n记住哈林能像我们一样驾驭那把剑。\n事实上，既然他是剑所造，他与剑的契合度或许更强。	这里的 affinity 指与剑的契合度，不是人际意义的“亲和力”。
dialogue_0014.tsv	5446	语气	你有些不一样了，索维。\n{i}我们{/i}并肩行动的时候，这份热情去哪了……？	“共事”偏现代职场语境，改用符合两人旧日并肩效力的表达。
dialogue_0014.tsv	5476	其他	哈林大笑，两人继续交手。{w}\n剑刃相交，但乌尔里克明显占了上风。	“刀剑刃相交”含错字且不成词，应为“剑刃相交”。
dialogue_0014.tsv	5486	其他	不。我{i}想{/i}效忠他们！\n你只会逃跑，而我仍挺直腰杆，恪守本分。\n做了那些事之后，你怎么还敢说自己不软弱？	“而我都挺直腰杆”中的“都”造成语义和语法错误。
dialogue_0014.tsv	5500	术语	即便这念头源于自欺，我们此刻也承担不起。{w}\n我们必须抵达三人执政团的议事厅，了结这一切。{w}\n我将剑相位转移回手中，缓缓站起。	同篇将 The Triumvirate's chambers 统一译为“议事厅”，不应改成“房间”。
dialogue_0014.tsv	5551	其他	他试着朝弓箭手的方向杀出一条路。{w}\n那些弓箭手比持剑的空甲威胁更大。{w}\n事实上，他确信那些弓箭手已经射杀了不少人。	“比……更威胁他”语法不通，应改为“威胁更大”。
dialogue_0014.tsv	5556	其他	他惊讶地发现，其余荣誉卫队都停手退开。{w}\n仿佛它们承认，这最后一击理应由它来完成。{w}\n那架空甲举起剑，达梅克惊骇地仰望着，哭了。	“这一击致命的一剑理应由它来给”重复且拗口，简化为自然的“最后一击”。
dialogue_0015.tsv	5621	术语	一秒之后，索维将剑相位转移到手中。{w}\n紧接着，令我悔恨不已的是，他轻而易举地斩断了我的手臂。{w}\n我放声尖叫，而从手肘往下，几乎什么也没剩下。	phase the blade 在本批次既定译法为“相位转移”，不应另作“实体化”。
dialogue_0015.tsv	5678	术语	一秒之后，乌尔里克将剑相位转移到手中。{w}\n紧接着，令我悔恨不已的是，他轻而易举地斩断了我的手臂。{w}\n我放声尖叫，而从手肘往下，几乎什么也没剩下。	phase the blade 在本批次既定译法为“相位转移”，不应另作“实体化”。
dialogue_0015.tsv	5726	误译	这要求可不小，君主。	“tall order”指要求艰巨，不是带有贬义的“过分要求”。
dialogue_0015.tsv	5733	其他	只要那把剑存在，就会有能够驾驭它的存在。\n而只要那些存在延续下去，他们就终将相遇，就像我们一样。\n它是理念冲突的催化剂。它存在的意义，就是制造混乱。	“只要那些存在存在”连续重复且拗口，需改成自然表达。
dialogue_0015.tsv	5775	术语	我听腻了。我听腻了这种苍白的辩解。{w}\n我将剑相位转移到手中，刺穿了他们的胸膛。{w}\n但正如先前有人警告我的那样，那尊灵像回应了我的敌意。	phase the blade 在本批次既定译法为“相位转移”，不应另作“实体化”。
dialogue_0015.tsv	5796	其他	无论接下来发生什么，那把剑都会被摧毁。{w}\n可若我想彻底铲除那尊灵像——那我也将随之消亡。{w}\n若想活下来，看到明天的太阳，我就得稍微留手。	“留手——只需一点点”生硬，改为自然的“稍微留手”。
dialogue_0015.tsv	5857	语气	你们几乎如同一人般配合，确保只有真实的历史被记录下来。\n作为胜利者，你本可以随意告知民众任何事——但你是一位公正诚实的统治者。\n一场仪式在马泽奥举行，你们彼此立誓相爱，直到生命尽头。	“像一支队伍一样运作”过于现代职场化，与史诗尾声语体不符。
dialogue_0015.tsv	5859	语气	你们几乎如同一人般配合，确保只有真实的历史被记录下来。\n作为胜利者，你本可以随意告知民众任何事——但你是一位公正诚实的统治者。\n你帮助普洛实现了他用信息行善的梦想。他再未用它伤人。	“像一支队伍一样运作”过于现代职场化，与史诗尾声语体不符。
dialogue_0015.tsv	5882	误译	福泰姆选择在战后定居马泽奥。\n帮助这个国家的人民适应新世界，是他的目标。\n而他这样做，也是因为得知自己的父母曾是海盗，想为此作出弥补。	原译把“得知真相”误写成需要弥补的对象，因果关系颠倒。
dialogue_0015.tsv	5911	语气	在你统治期间，你从未有过比他更忠诚的盟友。\n尽管他的过去属于审判庭，他的未来却属于王室。\n你们被视为最好的朋友——这也让你们一同治理成为一种喜悦。	“共事”偏现代职场语境，改为符合王室执政背景的“一同治理”。
